Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Alay Soler, L (2-2)",4.1,10,8,8,3,0,2,4.68,27,107,56,35,1,20,4,19,4,0,8.0,,,-0.38,0.88,-0.10%,0.38,-5.4
Heath Bell,2.2,2,0,0,0,3,0,2.29,9,44,29,16,3,10,4,2,1,0,,0.0,0.0,0.012,0.07,0.00%,0.03,1.5
Duaner Sanchez,1.0,3,1,1,0,2,0,2.59,6,22,16,8,3,5,3,1,1,0,,0.0,0.0,-0.006,0.06,-0.00%,0.03,-0.4
Team Totals,8.0,15,9,9,3,5,2,10.12,42,173,101,59,7,35,11,22,6,0,8.0,0.0,0.0,-0.374,0.59,-0.10%,0.26,-4.4
