Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Miguel Batista, W (3-3)",7.0,7,5,5,2,5,1,4.81,30,94,58,32,8,18,11,12,5,0,46.0,,,0.045,0.79,0.04%,1.06,-1.1
"Greg Swindell, H (2)",1.0,0,0,0,0,0,0,4.82,3,7,6,3,0,3,0,3,0,0,,0.0,0.0,0.099,1.25,0.08%,1.69,0.6
"Mike Myers, H (8)",0.1,0,0,0,0,0,0,3.06,1,4,3,2,0,1,1,0,0,0,,0.0,0.0,0.053,1.99,0.04%,2.68,0.3
"Byung-Hyun Kim, S (15)",0.2,0,0,0,0,1,0,1.5,2,8,7,3,1,3,0,1,0,0,,0.0,0.0,0.052,0.98,0.04%,1.32,0.3
Team Totals,9.0,7,5,5,2,6,1,5.0,36,113,74,40,9,25,12,16,5,0,46.0,0.0,0.0,0.249,0.87,0.20%,1.17,0.0
