Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"CC Sabathia, W (8-7)",8,10,1,1,1,8,1,3.64,33,111,81,39,19,23,10,14,4,0,65.0,,,0.361,1.05,0.00%,0.0,3.6
Fernando Cabrera,1,1,2,2,1,0,1,5.97,5,16,9,5,0,4,1,3,0,0,,0.0,0.0,0.01,0.3,0.00%,0.0,-1.4
Team Totals,9,11,3,3,2,8,2,3.0,38,127,90,44,19,27,11,17,4,0,65.0,0.0,0.0,0.371,0.95,0.00%,0.0,2.2
