Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Luke Hudson,6.1,8,3,3,0,4,0,5.4,25,94,57,35,5,17,10,11,4,0,49.0,,,0.201,0.91,0.00%,0.0,2.1
"Joel Peralta, BS (2), L (1-2)",0.2,2,2,2,0,2,1,4.63,4,20,12,5,2,5,1,1,0,0,,2.0,2.0,-0.36,1.65,0.00%,0.0,-2.4
Andy Sisco,0.0,1,0,0,0,0,0,7.51,1,1,1,1,0,0,1,0,0,0,,1.0,0.0,-0.166,2.58,0.00%,0.0,-0.9
Todd Wellemeyer,1.0,0,0,0,1,2,0,4.54,4,20,10,3,5,2,0,1,0,0,,2.0,1.0,0.024,1.14,0.00%,0.0,0.9
Team Totals,8.0,11,5,5,1,8,1,5.62,34,135,80,44,12,24,12,13,4,0,49.0,5.0,3.0,-0.301,1.07,0.00%,0.0,-0.4
