0,1,2
1.0,Ryan Freel,2B
2.0,Joe Randa,DH
3.0,Ken Griffey Jr.,CF
4.0,Wily Mo Peña,RF
5.0,Adam Dunn,1B
6.0,Felipe Lopez,SS
7.0,Jacob Cruz,LF
8.0,Jason LaRue,C
9.0,Luis Lopez,3B
,Aaron Harang,P
