Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Damian Rolls RF,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.298,0.337,0.381,0.718,16.0,11.0,-0.095,1.12,0.011,-0.105,0%,0.0,-0.3,3.0,0.0,"SB,SH"
Carl Crawford LF,4.0,0.0,1.0,1.0,0.0,0.0,5.0,0.26,0.292,0.374,0.666,18.0,11.0,-0.012,1.04,0.043,-0.054,0%,0.0,-0.1,1.0,0.0,"2B,HBP"
Randy Winn CF,4.0,1.0,2.0,3.0,1.0,0.0,5.0,0.299,0.361,0.458,0.819,19.0,10.0,0.28,1.24,0.375,-0.095,0%,0.0,1.7,3.0,0.0,"HR,SB"
Aubrey Huff 1B,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.314,0.366,0.523,0.889,16.0,14.0,-0.072,0.84,0.028,-0.1,0%,0.0,-1.0,8.0,0.0,
Ben Grieve DH,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.249,0.352,0.427,0.779,16.0,8.0,-0.065,0.86,0.009,-0.074,0%,0.0,-0.8,,,IW
Toby Hall C,5.0,2.0,2.0,2.0,0.0,0.0,5.0,0.252,0.288,0.368,0.656,14.0,10.0,0.219,0.76,0.255,-0.036,0%,0.0,1.6,7.0,0.0,"HR,2B"
Jared Sandberg 3B,4.0,1.0,3.0,1.0,1.0,0.0,5.0,0.228,0.303,0.445,0.748,23.0,11.0,0.152,0.73,0.163,-0.012,0%,0.0,1.9,0.0,3.0,"2B,SB"
Brent Abernathy 2B,5.0,1.0,2.0,2.0,0.0,1.0,5.0,0.239,0.285,0.304,0.589,16.0,14.0,0.059,0.97,0.127,-0.069,0%,0.0,0.9,3.0,3.0,
Felix Escalona SS,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.222,0.268,0.301,0.569,14.0,9.0,0.093,0.95,0.137,-0.045,0%,0.0,-0.0,2.0,3.0,"2B,HBP"
,,,,,,,,,,,,,,,,,,,,,,,
Victor Zambrano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lance Carter P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,9.0,12.0,9.0,3.0,4.0,45.0,0.308,0.386,0.564,0.95,152.0,98.0,0.559,0.95,1.148,-0.59,0.00%,0.0,4.0,27.0,9.0,
