Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
David Williams,6,5,0,0,4,4,0,3.71,28,113,63,35,9,19,9,10,3,0,62.0,,,0.369,1.39,0.12%,0.74,3.3
"Rick White, W (3-3)",2,1,0,0,0,1,0,2.38,6,18,13,7,0,6,3,2,0,0,,0.0,0.0,0.241,1.72,0.08%,0.92,1.1
"Jose Mesa, S (18)",1,0,0,0,0,0,0,4.39,4,12,7,5,0,2,2,2,0,0,,0.0,0.0,0.102,1.39,0.03%,0.74,0.5
Team Totals,9,6,0,0,4,5,0,0.0,38,143,83,47,9,27,14,14,3,0,62.0,0.0,0.0,0.712,1.44,0.23%,0.77,4.9
