Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,BAL,Jerry Hairston,Pedro Martinez,3%,53%,Single to LF (Ground Ball thru Deep SS-3B Hole)
t1,0-0,0,1--,"3,(2-0) BB>X",O,BAL,Gary Matthews,Pedro Martinez,-2%,52%,Groundout: 2B-1B; Hairston to 2B
t1,0-0,1,-2-,"4,(2-1) BBSX",O,BAL,David Segui,Pedro Martinez,-3%,49%,Groundout: 2B-1B; Hairston to 3B
t1,0-0,2,--3,"6,(3-2) BBCBFB",,BAL,Jeff Conine,Pedro Martinez,1%,50%,Walk
t1,0-0,2,1-3,"4,(1-2) CFBX",RR,BAL,Jay Gibbons,Pedro Martinez,16%,66%,Double to RF (Line Drive); Hairston Scores; Conine Scores
t1,2-0,2,-2-,"1,(0-0) X",R,BAL,Tony Batista,Pedro Martinez,7%,73%,Single to LF (Line Drive to Deep LF); Gibbons Scores
t1,3-0,2,1--,"3,(0-2) CSX",O,BAL,B.J. Surhoff,Pedro Martinez,-2%,72%,Flyball: RF
,,,,,,,,,"3 runs, 3 hits, 0 errors, 1 LOB. Orioles 3, Red Sox 0.","3 runs, 3 hits, 0 errors, 1 LOB. Orioles 3, Red Sox 0.","3 runs, 3 hits, 0 errors, 1 LOB. Orioles 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Orioles' Jason Johnson facing 1-2-3"
