Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.255,0.329,0.331,0.659,20.0,13.0,-0.046,0.44,0.0,-0.046,-0.00%,0.01,-0.8,3.0,2.0,
Adam Kennedy 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.265,0.329,0.391,0.72,15.0,9.0,0.001,0.38,0.024,-0.023,0%,0.01,-0.3,3.0,6.0,
Tim Salmon RF,4.0,2.0,3.0,1.0,0.0,0.0,4.0,0.283,0.374,0.479,0.853,15.0,9.0,0.03,0.48,0.059,-0.029,0%,0.01,1.4,1.0,0.0,"HR,2B"
Garret Anderson LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.316,0.347,0.584,0.932,17.0,13.0,0.004,0.51,0.04,-0.035,0%,0.01,0.5,3.0,0.0,
Scott Spiezio 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.253,0.314,0.426,0.74,9.0,7.0,-0.074,0.65,0.0,-0.074,-0.00%,0.01,-1.5,0.0,2.0,
Shawn Wooten DH,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.265,0.322,0.38,0.702,11.0,9.0,-0.044,0.56,0.0,-0.044,-0.00%,0.01,-0.6,,,
Robb Quinlan 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.414,0.452,0.483,0.934,18.0,11.0,-0.04,0.35,0.0,-0.04,-0.00%,0.01,-0.8,6.0,0.0,
Bengie Molina C,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.282,0.307,0.447,0.754,2.0,1.0,0.036,0.42,0.036,0.0,0.00%,0.01,1.0,1.0,0.0,HR
José Molina C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.216,0.216,0.27,0.486,8.0,4.0,-0.003,0.25,0.012,-0.014,0%,0.0,-0.2,2.0,1.0,2B
Eric Owens CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.211,0.236,0.257,0.492,13.0,8.0,-0.041,0.49,0.0,-0.041,-0.00%,0.01,-0.8,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ramon Ortiz P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Greg Jones P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gary Glover P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Troy Percival P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,3.0,8.0,3.0,0.0,3.0,35.0,0.229,0.229,0.457,0.686,128.0,84.0,-0.177,0.46,0.171,-0.346,-0.00%,0.01,-2.2,24.0,11.0,
