Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Rodrigo Lopez,3.1,7,8,8,4,3,1,3.98,22,85,45,27,1,17,3,11,4,0,13.0,,,-0.478,1.16,-0.41%,1.65,-6.1
Steve Reed,1.1,1,0,0,0,1,0,9.72,5,31,20,12,1,7,1,3,1,0,,0.0,0.0,0.023,0.45,0.02%,0.64,0.5
Steve Kline,1.1,1,0,0,0,0,0,10.5,5,18,12,9,0,3,4,1,1,0,,1.0,0.0,0.086,1.23,0.07%,1.75,0.9
"Jorge Julio, W (1-0)",2.0,2,0,0,1,2,0,0.77,9,50,29,17,5,7,3,3,1,0,,0.0,0.0,0.106,1.1,0.09%,1.56,1.1
"B.J. Ryan, S (3)",1.0,1,0,0,0,1,0,2.53,4,12,8,5,0,3,3,0,0,0,,0.0,0.0,0.047,0.58,0.04%,0.83,0.5
Team Totals,9.0,12,8,8,5,7,1,8.0,45,196,114,70,7,37,14,18,7,0,13.0,1.0,0.0,-0.216,1.03,-0.18%,1.47,-3.1
