Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Joe McEwing 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.259,0.292,0.447,0.739,10.0,7.0,-0.073,0.89,0.0,-0.073,-0.07%,1.47,-0.8,0.0,0.0,
Lenny Harris PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.168,0.22,0.234,0.454,2.0,1.0,-0.059,2.18,0.0,-0.059,-0.06%,3.61,-0.3,,,
David Lamb 3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,
Matt Franco PH-3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.234,0.33,0.26,0.589,4.0,2.0,-0.025,0.52,0.0,-0.025,-0.03%,0.86,-0.6,0.0,0.0,GDP
Derek Bell RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.31,0.39,0.487,0.877,15.0,9.0,-0.097,0.91,0.0,-0.097,-0.10%,1.51,-0.8,4.0,1.0,
Edgardo Alfonzo 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.319,0.416,0.537,0.953,16.0,12.0,0.028,0.6,0.053,-0.025,0.03%,0.99,0.1,4.0,5.0,2B
Mike Piazza DH,4.0,2.0,2.0,3.0,0.0,1.0,4.0,0.349,0.413,0.706,1.118,13.0,7.0,0.517,1.25,0.571,-0.053,0.51%,2.07,2.2,,,2·HR
Todd Zeile 1B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.304,0.378,0.529,0.907,16.0,9.0,-0.056,0.79,0.015,-0.07,-0.06%,1.31,-0.6,8.0,1.0,
Jay Payton CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.288,0.332,0.467,0.799,13.0,9.0,-0.082,0.87,0.03,-0.111,-0.08%,1.43,-0.8,0.0,0.0,CS
Benny Agbayani LF,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.299,0.381,0.494,0.874,25.0,16.0,-0.003,0.72,0.041,-0.044,-0.00%,1.19,0.1,1.0,0.0,
Todd Pratt C,3.0,1.0,2.0,0.0,0.0,1.0,4.0,0.247,0.34,0.483,0.823,12.0,9.0,0.03,1.0,0.065,-0.035,0.03%,1.66,0.2,8.0,0.0,SH
Melvin Mora SS,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.28,0.33,0.462,0.792,16.0,10.0,0.202,1.28,0.263,-0.061,0.20%,2.12,1.8,1.0,4.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Glendon Rusch P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Turk Wendell P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Dennis Cook P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rich Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pat Mahomes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Franco P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Armando Benitez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,6.0,12.0,6.0,0.0,4.0,37.0,0.333,0.333,0.611,0.944,142.0,91.0,0.382,0.94,1.038,-0.653,0.38%,1.56,0.5,27.0,13.0,
