Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"5,(1-2) FFBFS",O,TBD,Gerald Williams,Pedro Martinez,2%,52%,Strikeout Swinging
t1,0-0,1,---,"7,(2-2) CBSBFFS",O,TBD,Miguel Cairo,Pedro Martinez,2%,54%,Strikeout Swinging
t1,0-0,2,---,"6,(3-2) BBSCBC",O,TBD,Greg Vaughn,Pedro Martinez,1%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Devil Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Devil Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Devil Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Dave Eiland facing 1-2-3"
b1,0-0,0,---,"5,(2-2) CBCBX",,BOS,Trot Nixon,Dave Eiland,3%,59%,Reached on E4 (Ground Ball)
b1,0-0,0,1--,"3,(1-1) CBX",O,BOS,Jason Varitek,Dave Eiland,-3%,55%,Flyball: RF (Deep RF)
b1,0-0,1,1--,"6,(1-2) CFBFFX",O,BOS,Carl Everett,Dave Eiland,-3%,52%,Flyball: LF (Deep LF)
b1,0-0,2,1--,"1,(0-0) X",O,BOS,Nomar Garciaparra,Dave Eiland,-2%,50%,Flyball: CF (Deep CF)
