Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Jeremy Affeldt,7.1,11,4,4,1,4,1,5.06,34,122,76,41,8,27,14,14,1,0,43.0,,,0.02,1.12,0.01%,0.47,0.2
"Jason Grimsley, H (2)",0.2,0,0,0,0,1,0,3.18,2,8,5,4,0,1,0,1,1,0,,1.0,0.0,0.111,2.06,0.03%,0.86,0.6
"Mike MacDougal, BS (2), L (0-1)",0.1,1,3,3,2,1,1,11.57,4,17,8,2,3,3,0,1,0,0,,0.0,0.0,-0.537,2.69,-0.14%,1.12,-2.0
Scott Sullivan,0.1,1,0,0,0,0,0,4.63,2,3,3,2,0,1,0,2,1,0,,1.0,1.0,-0.351,2.73,-0.09%,1.14,-0.8
Team Totals,8.2,13,7,7,3,6,2,7.27,42,150,92,49,11,32,14,18,3,0,43.0,2.0,1.0,-0.757,1.41,-0.19%,0.59,-2.0
