Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Craig Biggio CF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.273,0.344,0.436,0.781,14.0,10.0,0.004,0.72,0.054,-0.05,0.00%,0.99,-0.3,4.0,0.0,SB
Geoff Blum 3B,3.0,2.0,2.0,1.0,1.0,0.0,4.0,0.269,0.313,0.418,0.731,19.0,11.0,0.107,0.77,0.124,-0.017,0.09%,1.06,1.5,1.0,4.0,HR
Jeff Bagwell 1B,4.0,2.0,2.0,1.0,0.0,0.0,4.0,0.283,0.36,0.475,0.836,11.0,8.0,0.07,0.96,0.122,-0.053,0.06%,1.31,1.6,9.0,0.0,"HR,2B"
Jeff Kent 2B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.32,0.382,0.528,0.91,12.0,7.0,-0.093,0.99,0.011,-0.105,-0.08%,1.35,-1.0,2.0,5.0,
Lance Berkman LF,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.291,0.403,0.511,0.914,12.0,8.0,0.009,0.64,0.047,-0.039,0.01%,0.88,0.8,3.0,0.0,2B
Richard Hidalgo RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.303,0.394,0.511,0.905,16.0,10.0,-0.091,0.82,0.0,-0.091,-0.07%,1.12,-1.3,1.0,0.0,
Orlando Merced DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.261,0.31,0.409,0.718,15.0,10.0,-0.032,0.48,0.011,-0.042,-0.03%,0.66,-0.6,,,
Brad Ausmus C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.208,0.272,0.286,0.559,13.0,12.0,-0.054,0.49,0.0,-0.054,-0.04%,0.68,-1.0,4.0,0.0,
Adam Everett SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.237,0.281,0.36,0.641,19.0,16.0,-0.051,0.48,0.0,-0.051,-0.04%,0.67,-0.8,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tim Redding P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kirk Saarloos P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Billy Wagner P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,4.0,9.0,4.0,1.0,4.0,37.0,0.25,0.27,0.472,0.742,131.0,92.0,-0.131,0.71,0.369,-0.502,-0.11%,0.97,-1.2,24.0,10.0,
