Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jacque Jones LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.285,0.325,0.475,0.8,12.0,8.0,-0.083,0.78,0.0,-0.083,-0.00%,0.03,-0.8,2.0,0.0,
Cristian Guzman SS,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.27,0.291,0.371,0.663,15.0,13.0,-0.054,1.04,0.039,-0.093,-0.00%,0.04,-0.3,1.0,3.0,2B
Corey Koskie 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.285,0.393,0.456,0.849,16.0,12.0,-0.063,0.87,0.018,-0.08,-0.00%,0.04,-0.6,2.0,0.0,
David Ortiz DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.275,0.354,0.493,0.847,16.0,11.0,-0.089,0.78,0.0,-0.089,-0.00%,0.04,-0.8,,,
Torii Hunter CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.307,0.352,0.564,0.915,17.0,13.0,-0.091,1.15,0.0,-0.091,-0.00%,0.05,-0.8,1.0,0.0,
Doug Mientkiewicz 1B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.254,0.373,0.369,0.742,11.0,9.0,-0.01,0.81,0.033,-0.042,0%,0.03,-0.1,7.0,0.0,
Bobby Kielty RF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.301,0.428,0.484,0.912,13.0,9.0,-0.064,0.83,0.0,-0.064,-0.00%,0.03,-0.6,4.0,0.0,
A.J. Pierzynski C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.312,0.35,0.459,0.808,7.0,6.0,-0.04,1.16,0.026,-0.066,-0.00%,0.05,-0.3,5.0,0.0,
Denny Hocking 2B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.255,0.311,0.324,0.635,9.0,7.0,-0.099,1.26,0.0,-0.099,-0.00%,0.05,-0.8,2.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,
Joe Mays P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tony Fiore P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,0.0,4.0,0.0,0.0,11.0,31.0,0.129,0.129,0.161,0.29,116.0,88.0,-0.593,0.95,0.116,-0.707,-0.01%,0.04,-5.0,24.0,8.0,
