Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,4.0,3.0,2.0,1.0,0.0,0.0,5.0,0.285,0.362,0.393,0.755,14.0,11.0,0.24,1.9,0.307,-0.067,0.38%,5.08,1.5,2.0,6.0,"2B,SB,SH"
Darin Erstad CF,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.287,0.318,0.394,0.712,19.0,15.0,-0.043,1.21,0.041,-0.084,-0.07%,3.22,-0.1,1.0,0.0,
Orlando Palmeiro RF,3.0,0.0,2.0,2.0,0.0,0.0,4.0,0.293,0.358,0.341,0.7,18.0,11.0,0.079,1.07,0.101,-0.022,0.13%,2.86,0.7,0.0,0.0,SF
Alex Ochoa PH-RF,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.258,0.36,0.393,0.752,4.0,3.0,0.077,1.05,0.077,0.0,0.12%,2.81,1.4,0.0,0.0,SB
Garret Anderson LF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.309,0.33,0.527,0.857,17.0,11.0,-0.151,0.95,0.0,-0.151,-0.24%,2.54,-1.6,1.0,0.0,GDP
Brad Fullmer DH,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.268,0.337,0.51,0.847,7.0,6.0,-0.039,1.2,0.051,-0.09,-0.06%,3.19,-0.3,,,
Benji Gil PH-DH,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.269,0.289,0.417,0.706,6.0,3.0,0.03,0.35,0.03,0.0,0.05%,0.93,1.7,,,3B
Troy Glaus 3B,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.246,0.344,0.438,0.782,21.0,14.0,-0.007,0.92,0.071,-0.078,-0.01%,2.47,-0.2,0.0,3.0,2B
Scott Spiezio 1B,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.287,0.378,0.439,0.817,11.0,7.0,0.099,1.7,0.178,-0.079,0.16%,4.54,0.8,12.0,0.0,2B
Chone Figgins PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0%,,0.0,,,
Bengie Molina C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.281,0.323,0.605,,,,,,,,,,1.0,0.0,
Adam Kennedy 2B,4.0,0.0,3.0,0.0,0.0,1.0,4.0,0.308,0.337,0.427,0.764,11.0,8.0,0.042,1.7,0.126,-0.084,0.07%,4.53,0.8,2.0,5.0,2B
José Molina C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.294,0.351,0.353,0.704,10.0,7.0,-0.256,2.21,0.0,-0.256,-0.41%,5.9,-2.4,6.0,0.0,GDP
Shawn Wooten PH-1B,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.279,0.306,0.368,0.673,4.0,2.0,0.18,3.11,0.18,0.0,0.29%,8.29,0.7,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mickey Callaway P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Schoeneweis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,8.0,16.0,8.0,0.0,5.0,42.0,0.4,0.39,0.55,0.94,142.0,98.0,0.251,1.4,1.162,-0.911,0.41%,3.74,3.0,27.0,14.0,
