Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,NYY,Chuck Knoblauch,Pedro Martinez,2%,52%,Flyball: RF (Deep RF)
t1,0-0,1,---,"2,(1-0) BX",O,NYY,Derek Jeter,Pedro Martinez,2%,54%,Groundout: P-1B
t1,0-0,2,---,"4,(1-2) CCBS",O,NYY,David Justice,Pedro Martinez,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3"
b1,0-0,0,---,"5,(1-2) BSCFS",O,BOS,Jose Offerman,Mike Mussina,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"7,(2-2) FBCFBFC",O,BOS,Trot Nixon,Mike Mussina,-2%,51%,Strikeout Looking
b1,0-0,2,---,"5,(2-2) FSBBS",O,BOS,Carl Everett,Mike Mussina,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
