Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jason Kendall C,5.0,1.0,1.0,0.0,1.0,1.0,6.0,0.265,0.339,0.316,0.655,21.0,11.0,-0.051,0.39,0.006,-0.057,-0.04%,0.54,-0.9,5.0,0.0,
Nick Swisher 1B,5.0,2.0,2.0,1.0,1.0,1.0,6.0,0.263,0.382,0.519,0.901,26.0,15.0,0.012,0.31,0.033,-0.021,0.01%,0.43,0.9,6.0,2.0,2B
Mark Kotsay CF,5.0,2.0,3.0,2.0,1.0,1.0,6.0,0.254,0.308,0.366,0.674,21.0,13.0,0.061,0.47,0.083,-0.022,0.05%,0.64,2.2,3.0,0.0,"2B,SB"
Frank Thomas DH,4.0,1.0,1.0,1.0,1.0,1.0,6.0,0.242,0.373,0.516,0.888,31.0,15.0,0.022,0.54,0.094,-0.072,0.02%,0.75,0.6,,,HBP
Bobby Kielty PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.368,0.449,0.817,,,,,,,,,,,,
Jay Payton LF,6.0,1.0,2.0,1.0,0.0,2.0,6.0,0.284,0.302,0.404,0.706,24.0,17.0,0.067,0.48,0.094,-0.027,0.06%,0.67,-0.3,3.0,0.0,
Bobby Crosby SS,3.0,2.0,0.0,0.0,3.0,0.0,6.0,0.235,0.298,0.35,0.647,23.0,9.0,-0.038,0.48,0.021,-0.059,-0.03%,0.67,0.1,0.0,2.0,
Milton Bradley RF,5.0,3.0,4.0,3.0,1.0,0.0,6.0,0.242,0.353,0.384,0.737,19.0,11.0,0.077,0.44,0.1,-0.022,0.06%,0.6,3.7,4.0,0.0,2B
Mark Ellis 2B,6.0,2.0,3.0,5.0,0.0,0.0,6.0,0.223,0.292,0.33,0.622,19.0,12.0,0.134,0.39,0.158,-0.024,0.11%,0.54,3.3,2.0,3.0,"HR,2B"
Antonio Perez 3B,6.0,1.0,0.0,0.0,0.0,3.0,6.0,0.092,0.192,0.185,0.376,26.0,19.0,-0.028,0.19,0.002,-0.029,-0.02%,0.26,0.2,2.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Barry Zito P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kirk Saarloos P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Ron Flores P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,45.0,15.0,16.0,13.0,8.0,9.0,54.0,0.356,0.463,0.511,0.974,210.0,122.0,0.256,0.41,0.591,-0.333,0.21%,0.57,9.8,27.0,10.0,
