Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CBSFX",O,TOR,Russ Adams,Matt Clement,-2%,48%,Flyball: RF
t1,0-0,1,---,"5,(2-2) BBCSS",O,TOR,Frank Catalanotto,Matt Clement,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"5,(3-1) BCBBX",O,TOR,Vernon Wells,Matt Clement,-1%,45%,Flyball: RF (Deep CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CFBX",O,BOS,Johnny Damon,Ted Lilly,2%,47%,Groundout: P-1B
b1,0-0,1,---,"3,(0-2) FFX",O,BOS,Edgar Renteria,Ted Lilly,2%,49%,Groundout: 3B-1B
b1,0-0,2,---,"5,(2-2) CBBCX",O,BOS,Doug Mirabelli,Ted Lilly,1%,50%,Flyball: LF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 4-5-6"
t2,0-0,0,---,"2,(1-0) BX",,TOR,Shea Hillenbrand,Matt Clement,6%,56%,Double to LF (Fly Ball to Deep LF Line)
t2,0-0,0,-2-,"5,(2-2) BCBSS",O,TOR,Aaron Hill,Matt Clement,-4%,52%,Strikeout Swinging
t2,0-0,1,-2-,"4,(1-2) CBFS",O,TOR,Gregg Zaun,Matt Clement,-4%,48%,Strikeout Swinging
t2,0-0,2,-2-,"4,(1-2) SS*BS",O,TOR,Eric Hinske,Matt Clement,-3%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Ted Lilly facing 4-5-6"
b2,0-0,0,---,"2,(0-1) CX",O,BOS,Manny Ramirez,Ted Lilly,2%,47%,Flyball: CF (Deep CF)
b2,0-0,1,---,"4,(3-0) BBBB",,BOS,Jason Varitek,Ted Lilly,-3%,45%,Walk
b2,0-0,1,1--,"9,(2-2) BCCFFFFBX",O,BOS,Kevin Millar,Ted Lilly,3%,48%,Flyball: RF (Deep RF)
b2,0-0,2,1--,"5,(1-2) CFB>FX",O,BOS,Jay Payton,Ted Lilly,2%,50%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1","Top of the 3rd, Blue Jays Batting, Tied 0-0, Red Sox' Matt Clement facing 8-9-1"
t3,0-0,0,---,"3,(1-1) CBX",,TOR,Alex Rios,Matt Clement,4%,54%,Single to SS (Ground Ball)
t3,0-0,0,1--,"2,(0-1) CB",,TOR,Orlando Hudson,Matt Clement,3%,57%,Wild Pitch; Rios to 2B
t3,0-0,0,-2-,"3,(1-1) CB.X",,TOR,Orlando Hudson,Matt Clement,7%,63%,Single to LF (Line Drive); Rios to 3B
t3,0-0,0,1-3,"1,(0-0) X",R,TOR,Russ Adams,Matt Clement,6%,69%,Single to RF (Line Drive); Rios Scores; Hudson to 2B
t3,1-0,0,12-,"6,(3-2) FB*BBF>X",RR,TOR,Frank Catalanotto,Matt Clement,13%,82%,Double to LF (Line Drive to LF Line); Hudson Scores; Adams Scores
t3,3-0,0,-2-,"1,(0-0) X",O,TOR,Vernon Wells,Matt Clement,-3%,80%,Popfly: 1B (Short RF)
t3,3-0,1,-2-,"4,(1-2) FS*BX",O,TOR,Shea Hillenbrand,Matt Clement,-2%,77%,Flyball: LF
t3,3-0,2,-2-,"1,(0-0) X",R,TOR,Aaron Hill,Matt Clement,6%,84%,Single to CF (Line Drive); Catalanotto Scores
t3,4-0,2,1--,"4,(3-0) BBBB",,TOR,Gregg Zaun,Matt Clement,1%,85%,Walk; Hill to 2B
t3,4-0,2,12-,"7,(3-2) C*BF*BFB>X",O,TOR,Eric Hinske,Matt Clement,-2%,83%,Groundout: 1B-P
,,,,,,,,,"4 runs, 5 hits, 0 errors, 2 LOB. Blue Jays 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 2 LOB. Blue Jays 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 2 LOB. Blue Jays 4, Red Sox 0."
"Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 8-9-1"
b3,0-4,0,---,"2,(1-0) BX",,BOS,Bill Mueller,Ted Lilly,-3%,79%,Single to LF (Fly Ball)
b3,0-4,0,1--,"5,(1-2) CBCFS",O,BOS,Mark Bellhorn,Ted Lilly,3%,82%,Strikeout Swinging
b3,0-4,1,1--,"5,(2-2) CSBB1X",,BOS,Johnny Damon,Ted Lilly,-3%,79%,Single to P (Ground Ball); Mueller to 2B
b3,0-4,1,12-,"2,(1-0) BX",O,BOS,Edgar Renteria,Ted Lilly,4%,83%,Foul Popfly: 1B (1B into Foul Terr.)
b3,0-4,2,12-,"6,(3-2) BBBSC>B",,BOS,Doug Mirabelli,Ted Lilly,-3%,80%,Walk; Mueller to 3B; Damon to 2B
b3,0-4,2,123,"5,(2-2) FBBSX",O,BOS,Manny Ramirez,Ted Lilly,7%,87%,Flyball: RF
,,,,,,,,,"0 runs, 2 hits, 0 errors, 3 LOB. Blue Jays 4, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Blue Jays 4, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Blue Jays 4, Red Sox 0."
"Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1","Top of the 4th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 8-9-1"
t4,4-0,0,---,"1,(0-0) X",O,TOR,Alex Rios,Matt Clement,-1%,86%,Groundout: 3B-1B
t4,4-0,1,---,"6,(2-2) CBBCFS",O,TOR,Orlando Hudson,Matt Clement,-1%,85%,Strikeout Swinging
t4,4-0,2,---,"4,(0-2) CCFX",O,TOR,Russ Adams,Matt Clement,-1%,85%,Foul Popfly: 1B (1B into Foul Terr.)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 4, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 4, Red Sox 0."
"Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7","Bottom of the 4th, Red Sox Batting, Behind 0-4, Blue Jays' Ted Lilly facing 5-6-7"
b4,0-4,0,---,"3,(0-2) SSX",O,BOS,Jason Varitek,Ted Lilly,2%,87%,Popfly: 2B (Short CF-RF)
b4,0-4,1,---,"4,(1-2) FCBX",,BOS,Kevin Millar,Ted Lilly,-2%,84%,Reached on E6 (throw) (Ground Ball); Millar to 1B
b4,0-4,1,1--,"1,(0-0) X",,BOS,Jay Payton,Ted Lilly,-3%,81%,Single to LF (Line Drive); Millar to 2B
b4,0-4,1,12-,"4,(1-2) CBFS",O,BOS,Bill Mueller,Ted Lilly,4%,85%,Strikeout Swinging
b4,0-4,2,12-,"2,(1-0) BX",O,BOS,Mark Bellhorn,Ted Lilly,4%,89%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 1 hit, 1 error, 2 LOB. Blue Jays 4, Red Sox 0.","0 runs, 1 hit, 1 error, 2 LOB. Blue Jays 4, Red Sox 0.","0 runs, 1 hit, 1 error, 2 LOB. Blue Jays 4, Red Sox 0."
"Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4","Top of the 5th, Blue Jays Batting, Ahead 4-0, Red Sox' Matt Clement facing 2-3-4"
t5,4-0,0,---,"5,(3-1) BBCBX",O,TOR,Frank Catalanotto,Matt Clement,-1%,88%,Groundout: 3B-1B
t5,4-0,1,---,"5,(3-1) CBBBX",O,TOR,Vernon Wells,Matt Clement,-1%,87%,Groundout: 3B-1B
t5,4-0,2,---,"3,(0-2) CFX",O,TOR,Shea Hillenbrand,Matt Clement,0%,87%,Groundout: 2B-1B
