Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Omar Olivares,7.0,7,4,4,1,2,0,4.5,28,97,54,33,2,19,12,13,8,0,48.0,,,-0.063,1.3,-0.03%,1.18,0.3
Mike Magnante,0.1,1,0,0,0,1,0,4.5,2,11,8,4,1,3,0,1,1,0,,0.0,0.0,0.003,1.66,0.00%,1.52,-0.0
"T.J. Mathews, L (0-1)",0.2,1,1,1,0,0,1,10.8,3,13,9,7,1,1,0,3,0,0,,1.0,0.0,-0.223,2.2,-0.12%,2.01,-0.4
Team Totals,8.0,9,5,5,1,3,1,5.62,33,121,71,44,4,23,12,17,9,0,48.0,1.0,0.0,-0.283,1.4,-0.15%,1.28,-0.1
