Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Johan Santana, L (0-1)",3.2,10,7,7,1,2,0,7.45,21,87,48,32,3,13,4,14,8,0,14.0,,,-0.382,0.9,-0.18%,0.71,-5.1
Hector Carrasco,4.1,0,0,0,2,2,0,0.93,16,49,30,17,5,8,8,4,1,0,,2.0,0.0,0.067,0.25,0.03%,0.2,3.0
Team Totals,8.0,10,7,7,3,4,0,7.88,37,136,78,49,8,21,12,18,9,0,14.0,2.0,0.0,-0.315,0.62,-0.15%,0.5,-2.1
