Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mac Suzuki, W (2-0)",7.0,7,2,2,4,7,1,4.14,32,116,63,33,11,19,8,13,7,0,58.0,,,0.096,0.92,0.07%,1.08,2.3
Ricky Bottalico,0.1,3,5,5,1,1,0,6.56,6,27,14,8,3,3,1,2,2,0,,0.0,0.0,-0.083,0.38,-0.06%,0.45,-3.1
"Jose Santiago, H (4)",0.1,1,0,0,0,0,0,3.18,3,10,6,5,0,1,1,1,1,0,,3.0,3.0,-0.104,2.26,-0.07%,2.66,-1.9
"Jerry Spradlin, S (5)",1.1,1,0,0,0,1,0,3.03,5,17,13,8,2,3,2,2,1,0,,2.0,0.0,0.22,2.67,0.15%,3.15,1.2
Team Totals,9.0,12,7,7,5,9,1,7.0,46,170,96,54,16,26,12,18,11,0,58.0,5.0,3.0,0.129,1.16,0.09%,1.36,-1.5
