Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Gary Matthews CF,4.0,2.0,2.0,0.0,0.0,1.0,4.0,0.33,0.39,0.553,0.943,17.0,11.0,0.047,0.92,0.086,-0.039,0.04%,1.22,0.2,2.0,0.0,
Michael Young SS,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.318,0.366,0.446,0.812,9.0,8.0,0.235,1.52,0.29,-0.055,0.19%,2.01,1.9,4.0,2.0,HR
Mark Teixeira 1B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.29,0.38,0.454,0.833,12.0,8.0,-0.188,1.57,0.012,-0.2,-0.15%,2.07,-1.0,6.0,0.0,
Hank Blalock 3B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.304,0.382,0.464,0.846,12.0,8.0,0.174,1.56,0.229,-0.055,0.14%,2.05,0.5,1.0,0.0,
Kevin Mench LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.289,0.338,0.51,0.848,15.0,9.0,-0.209,1.88,0.0,-0.209,-0.17%,2.48,-1.4,1.0,0.0,
Mark DeRosa RF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.344,0.411,0.56,0.971,20.0,14.0,-0.099,1.41,0.035,-0.134,-0.08%,1.86,-0.2,2.0,0.0,2B
Brad Wilkerson DH,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.249,0.33,0.483,0.813,14.0,10.0,-0.063,1.17,0.042,-0.105,-0.05%,1.54,-0.5,,,2B
Rod Barajas C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.247,0.287,0.364,0.651,13.0,10.0,-0.081,1.47,0.045,-0.126,-0.06%,1.94,-0.8,6.0,0.0,
Jerry Hairston PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.25,0.233,0.483,,,0.032,2.91,0.032,0.0,0.03%,3.84,0.1,,,SB
Ian Kinsler 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.313,0.373,0.594,0.967,11.0,10.0,-0.223,1.98,0.0,-0.223,-0.18%,2.61,-1.1,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Vicente Padilla P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Cordero P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Team Totals,35.0,3.0,8.0,3.0,1.0,9.0,36.0,0.229,0.25,0.371,0.621,123.0,88.0,-0.375,1.54,0.771,-1.146,-0.30%,2.03,-2.2,24.0,4.0,
