Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Sean Burroughs 3B,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.317,0.354,0.383,0.737,17.0,10.0,0.037,0.72,0.08,-0.044,0.03%,0.97,-0.1,0.0,1.0,2B
Mark Loretta 2B,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.309,0.361,0.436,0.798,12.0,9.0,-0.106,0.78,0.001,-0.107,-0.09%,1.05,-1.2,0.0,1.0,
Brian Giles RF,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.285,0.387,0.48,0.867,16.0,10.0,-0.008,0.41,0.022,-0.03,-0.01%,0.56,0.3,4.0,0.0,
Phil Nevin DH,3.0,1.0,1.0,0.0,1.0,1.0,5.0,0.285,0.368,0.452,0.82,24.0,13.0,-0.016,0.42,0.021,-0.037,-0.01%,0.57,-0.1,,,HBP
Jay Payton CF,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.29,0.37,0.409,0.778,14.0,12.0,-0.023,0.43,0.025,-0.048,-0.02%,0.59,0.0,4.0,0.0,2B
Terrence Long LF,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.284,0.331,0.385,0.716,10.0,7.0,-0.048,0.6,0.0,-0.048,-0.04%,0.82,-0.5,0.0,0.0,
Jon Knott PH-LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.125,4.0,3.0,-0.01,0.43,0.0,-0.01,-0.01%,0.59,-0.5,0.0,0.0,
Miguel Ojeda C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.231,0.282,0.292,0.574,9.0,9.0,-0.046,0.57,0.01,-0.056,-0.04%,0.77,0.2,8.0,1.0,
Jeff Cirillo 1B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.182,0.25,0.227,0.477,13.0,8.0,0.024,0.48,0.048,-0.023,0.02%,0.65,0.3,7.0,0.0,2B
Khalil Greene SS,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.268,0.356,0.376,0.732,17.0,11.0,-0.02,0.73,0.034,-0.054,-0.02%,0.99,-0.7,1.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ismael Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Puffer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Antonio Osuna P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,3.0,11.0,3.0,2.0,9.0,41.0,0.289,0.341,0.368,0.71,136.0,92.0,-0.216,0.56,0.241,-0.457,-0.18%,0.77,-2.4,24.0,5.0,
