Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BCX",,CHW,Ray Durham,David Cone,-3%,47%,Reached on E6 (Ground Ball)
t1,0-0,0,1--,"5,(3-1) BBBCB",,CHW,Jose Valentin,David Cone,-5%,41%,Walk; Durham to 2B
t1,0-0,0,12-,"5,(2-2) BBCCS",O,CHW,Carlos Lee,David Cone,5%,46%,Strikeout Swinging
t1,0-0,1,12-,"5,(2-2) BCBCX",O,CHW,Magglio Ordonez,David Cone,4%,51%,Lineout: RF
t1,0-0,2,12-,"7,(3-2) CSBFBBS",O,CHW,Jose Canseco,David Cone,4%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 1 error, 2 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 1 error, 2 LOB. White Sox 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Sean Lowe facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Chris Stynes,Sean Lowe,-2%,53%,Groundout: SS-1B
b1,0-0,1,---,"2,(0-1) CX",O,BOS,Trot Nixon,Sean Lowe,-2%,51%,Flyball: RF
b1,0-0,2,---,"2,(1-0) BX",O,BOS,Nomar Garciaparra,Sean Lowe,-1%,50%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 0, Red Sox 0."
