Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,BAL,Brian Roberts,David Wells,3%,53%,Single to CF (Line Drive)
t1,0-0,0,1--,"1,(0-0) >C",,BAL,Melvin Mora,David Wells,2%,56%,Roberts Steals 2B
t1,0-0,0,-2-,"3,(0-2) >C.LL",O,BAL,Melvin Mora,David Wells,-4%,52%,Strikeout (foul bunt)
t1,0-0,1,-2-,"2,(0-1) F>B",,BAL,Miguel Tejada,David Wells,3%,54%,Roberts Steals 3B
t1,0-0,1,--3,"5,(2-2) F>B.F*BX",RO,BAL,Miguel Tejada,David Wells,2%,56%,Groundout: SS-1B; Roberts Scores
t1,1-0,2,---,"6,(3-2) SBFBBS",O,BAL,Sammy Sosa,David Wells,-1%,55%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Orioles 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Orioles 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Bruce Chen facing 1-2-3"
b1,0-1,0,---,"6,(3-2) BFFBBB",,BOS,Johnny Damon,Bruce Chen,-4%,51%,Walk
b1,0-1,0,1--,"2,(0-1) C1B",,BOS,Edgar Renteria,Bruce Chen,-2%,49%,Wild Pitch; Damon to 2B
b1,0-1,0,-2-,"4,(2-1) C1B.BX",R,BOS,Edgar Renteria,Bruce Chen,-7%,42%,Single to CF (Fly Ball); Damon Scores
b1,1-1,0,1--,"4,(2-1) BBCX",O,BOS,Manny Ramirez,Bruce Chen,3%,45%,Flyball: RF (CF-RF)
b1,1-1,1,1--,"4,(2-1) FBBX",,BOS,David Ortiz,Bruce Chen,-3%,41%,Single to CF (Line Drive); Renteria to 2B
b1,1-1,1,12-,"2,(0-1) C>X",R,BOS,Kevin Millar,Bruce Chen,-9%,33%,Single to LF (Line Drive); Renteria Scores; Ortiz to 2B
b1,2-1,1,12-,"4,(1-2) CCBX",OO,BOS,Jason Varitek,Bruce Chen,7%,40%,Fly Ball Double Play: CF; Ortiz out at 2B/CF-2B
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 2."
"Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7","Top of the 2nd, Orioles Batting, Behind 1-2, Red Sox' David Wells facing 5-6-7"
t2,1-2,0,---,"6,(3-2) CBBFBB",,BAL,Javy Lopez,David Wells,4%,44%,Walk
t2,1-2,0,1--,"1,(0-0) X",,BAL,B.J. Surhoff,David Wells,6%,50%,Single to LF (Fly Ball); Lopez to 2B
t2,1-2,0,12-,"4,(1-2) CBFX",R,BAL,Luis Matos,David Wells,14%,64%,Double to LF (Fly Ball); Lopez Scores; Surhoff to 3B
t2,2-2,0,-23,"4,(1-2) BFCS",O,BAL,Chris Gomez,David Wells,-5%,59%,Strikeout Swinging
t2,2-2,1,-23,"4,(2-1) CBBX",R,BAL,Geronimo Gil,David Wells,7%,66%,Reached on E3 (Ground Ball); Surhoff Scores; Matos to 3B
t2,3-2,1,1-3,"1,(0-0) X",OO,BAL,Brian Roberts,David Wells,-11%,55%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"2 runs, 2 hits, 1 error, 1 LOB. Orioles 3, Red Sox 2.","2 runs, 2 hits, 1 error, 1 LOB. Orioles 3, Red Sox 2.","2 runs, 2 hits, 1 error, 1 LOB. Orioles 3, Red Sox 2."
"Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 2-3, Orioles' Bruce Chen facing 7-8-9"
b2,2-3,0,---,"5,(3-1) BBBCX",O,BOS,Jay Payton,Bruce Chen,3%,58%,Groundout: 2B-1B
b2,2-3,1,---,"2,(0-1) CX",O,BOS,Mark Bellhorn,Bruce Chen,2%,60%,Flyball: CF (CF-RF)
b2,2-3,2,---,"3,(1-1) BTX",,BOS,Ramón Vázquez,Bruce Chen,-1%,58%,Single to CF (Fly Ball to CF-RF)
b2,2-3,2,1--,"1,(0-0) X",,BOS,Johnny Damon,Bruce Chen,-3%,55%,Single to RF (Line Drive to Deep RF); Vázquez to 3B
b2,2-3,2,1-3,"5,(2-2) CCBBX",O,BOS,Edgar Renteria,Bruce Chen,5%,61%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Orioles 3, Red Sox 2.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 3, Red Sox 2.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 3, Red Sox 2."
"Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4","Top of the 3rd, Orioles Batting, Ahead 3-2, Red Sox' David Wells facing 2-3-4"
t3,3-2,0,---,"4,(2-1) BCBX",O,BAL,Melvin Mora,David Wells,-2%,58%,Flyball: RF
t3,3-2,1,---,"4,(2-1) BFBX",,BAL,Miguel Tejada,David Wells,2%,61%,Single to RF (Line Drive)
t3,3-2,1,1--,"5,(3-2) 1CSBBB1",O,BAL,Sammy Sosa,David Wells,-4%,57%,Tejada Caught Stealing (PO) 2B (P-1B-2B)
t3,3-2,2,---,"6,(3-2) 1CSBBB1.>S",O,BAL,Sammy Sosa,David Wells,-1%,56%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Orioles 3, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Orioles 3, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Orioles 3, Red Sox 2."
