Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Calvin Maduro,3,7,6,6,4,3,1,3.83,19,79,45,26,6,13,5,7,3,0,20.0,,,-0.378,1.12,0.00%,0.0,-4.3
"John Wasdin, W (3-1)",3,3,1,1,0,3,0,5.8,13,46,32,20,3,9,4,5,2,0,,0.0,0.0,0.001,0.65,0.00%,0.0,0.2
"John Bale, H (2)",1,0,0,0,1,0,0,1.86,3,12,5,3,1,1,1,1,0,0,,2.0,1.0,0.131,2.08,0.00%,0.0,1.1
"Buddy Groom, H (10)",1,0,0,0,0,3,0,2.94,4,17,13,6,2,5,1,0,0,0,,0.0,0.0,0.059,0.76,0.00%,0.0,0.6
Willis Roberts,1,1,0,0,0,1,0,4.79,4,23,14,8,1,5,2,1,0,0,,0.0,0.0,0.004,0.11,0.00%,0.0,0.6
Team Totals,9,11,7,7,5,10,1,7.0,43,177,109,63,13,33,13,14,5,0,20.0,2.0,1.0,-0.183,0.91,0.00%,0.0,-2.0
