Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dustan Mohr LF,5.0,2.0,2.0,0.0,0.0,1.0,5.0,0.208,0.222,0.434,0.656,16.0,12.0,0.043,0.86,0.1,-0.058,0.03%,0.86,-0.1,2.0,0.0,2B
Cristian Guzman SS,4.0,2.0,2.0,0.0,0.0,1.0,5.0,0.278,0.316,0.398,0.714,16.0,12.0,0.11,0.98,0.146,-0.036,0.07%,0.98,1.3,1.0,2.0,SH
Corey Koskie 3B,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.286,0.388,0.49,0.878,17.0,12.0,0.186,1.05,0.225,-0.039,0.11%,1.05,1.3,1.0,4.0,"2B,CS"
Matt LeCroy DH,4.0,1.0,2.0,3.0,0.0,1.0,4.0,0.29,0.329,0.464,0.793,16.0,12.0,0.213,1.46,0.245,-0.032,0.13%,1.47,2.0,,,
Doug Mientkiewicz PR-DH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.225,0.289,0.36,0.648,,,0.0,,0.0,0.0,0%,,0.0,,,
Bobby Kielty PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.4,0.525,0.925,5.0,3.0,-0.005,0.21,0.0,-0.005,-0.00%,0.21,-0.6,,,GDP
Torii Hunter CF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.229,0.306,0.404,0.71,10.0,10.0,-0.091,0.99,0.071,-0.162,-0.06%,1.0,-0.7,3.0,0.0,"2B,CS"
Todd Sears 1B,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.333,0.381,0.444,0.825,17.0,11.0,-0.003,0.82,0.029,-0.033,-0.00%,0.83,0.3,9.0,1.0,SF
Michael Cuddyer RF,4.0,0.0,1.0,1.0,1.0,2.0,5.0,0.217,0.299,0.391,0.69,18.0,11.0,0.124,0.79,0.175,-0.051,0.07%,0.79,0.4,3.0,0.0,3B
Tom Prince C,3.0,0.0,1.0,2.0,2.0,0.0,5.0,0.267,0.45,0.333,0.783,17.0,8.0,0.068,0.88,0.087,-0.019,0.04%,0.88,1.8,6.0,0.0,2B
Luis Rivas 2B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.198,0.244,0.296,0.54,15.0,9.0,-0.108,1.13,0.014,-0.122,-0.07%,1.14,-1.7,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kenny Rogers P,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
J.C. Romero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Eddie Guardado P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,9.0,14.0,8.0,4.0,6.0,44.0,0.368,0.419,0.526,0.945,147.0,100.0,0.537,0.96,1.092,-0.557,0.32%,0.97,3.8,27.0,10.0,
