Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jimmy Rollins SS,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.259,0.317,0.417,0.734,18.0,11.0,0.35,2.07,0.401,-0.051,0.16%,1.58,1.8,2.0,4.0,2B
Chase Utley 2B,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.288,0.358,0.49,0.848,16.0,13.0,-0.427,2.07,0.094,-0.521,-0.20%,1.58,-1.9,5.0,6.0,GDP
Bobby Abreu RF,4.0,0.0,2.0,2.0,1.0,1.0,5.0,0.29,0.45,0.481,0.931,18.0,12.0,0.075,1.93,0.164,-0.088,0.03%,1.47,1.1,3.0,0.0,"2B,IW"
Pat Burrell DH,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.255,0.382,0.532,0.915,19.0,12.0,-0.306,2.24,0.0,-0.306,-0.14%,1.71,-1.9,,,
Ryan Howard 1B,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.292,0.357,0.618,0.975,24.0,14.0,0.017,1.24,0.124,-0.107,0.01%,0.94,0.1,9.0,0.0,2·2B
Aaron Rowand CF,4.0,1.0,1.0,0.0,1.0,2.0,5.0,0.275,0.319,0.455,0.774,24.0,16.0,-0.051,1.78,0.082,-0.133,-0.02%,1.36,-0.5,3.0,0.0,
David Dellucci LF,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.278,0.326,0.532,0.857,26.0,18.0,-0.029,1.84,0.188,-0.216,-0.01%,1.41,-0.1,0.0,0.0,CS
David Bell 3B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.253,0.333,0.36,0.693,16.0,8.0,-0.072,1.94,0.065,-0.137,-0.03%,1.48,-0.5,0.0,3.0,
Sal Fasano C,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.25,0.294,0.406,0.7,11.0,7.0,-0.045,0.83,0.0,-0.045,-0.02%,0.64,-0.4,5.0,0.0,
Shane Victorino PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.314,0.372,0.483,0.855,2.0,1.0,-0.114,3.4,0.0,-0.114,-0.05%,2.6,-0.8,,,
Chris Coste C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.176,0.222,0.176,0.399,3.0,2.0,0.062,1.93,0.062,0.0,0.03%,1.47,0.3,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Brett Myers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Geoff Geary P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rheal Cormier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Arthur Rhodes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Franklin P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Tom Gordon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,3.0,12.0,3.0,3.0,15.0,43.0,0.3,0.349,0.4,0.749,177.0,114.0,-0.54,1.87,1.18,-1.718,-0.25%,1.43,-2.8,28.0,14.0,
