Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Tanyon Sturtze,3.0,2,2,2,0,2,0,5.12,11,45,24,15,4,5,4,5,1,0,49.0,,,-0.019,0.92,-0.00%,0.26,-0.2
Juan Padilla,2.0,6,4,4,2,1,0,5.68,13,40,24,17,4,3,3,7,6,0,,0.0,0.0,-0.195,1.29,-0.03%,0.37,-1.8
Paul Quantrill,0.2,3,2,2,0,1,0,3.43,5,19,11,6,2,3,0,4,2,0,,2.0,2.0,-0.143,2.12,-0.03%,0.61,-1.9
Felix Heredia,0.0,0,0,0,2,0,0,5.93,2,11,3,1,0,2,0,0,0,0,,2.0,1.0,-0.169,3.57,-0.03%,1.02,-1.3
"Scott Proctor, H (1)",2.0,1,0,0,1,2,0,5.79,8,36,24,16,6,2,3,2,1,0,,3.0,0.0,0.275,2.12,0.05%,0.61,1.8
"Mariano Rivera, BS (2), L (1-1)",0.2,3,3,3,0,0,1,1.41,5,15,9,5,1,3,0,5,2,0,,1.0,0.0,-0.839,3.0,-0.14%,0.86,-2.5
Team Totals,8.1,15,11,11,5,6,1,11.88,44,166,95,60,17,18,10,23,12,0,49.0,8.0,3.0,-1.09,1.75,-0.19%,0.5,-6.0
