Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Joaquín Benoit,4.2,5,5,5,3,3,1,3.14,22,102,62,42,5,15,3,13,2,0,34.0,,,-0.155,0.99,-0.04%,0.47,-0.7
Doug Brocail,0.0,2,2,2,2,0,0,4.47,5,22,10,7,0,3,0,2,2,0,,2.0,2.0,-0.264,1.22,-0.07%,0.58,-4.3
Erasmo Ramirez,1.1,0,0,0,1,1,0,3.68,5,16,9,5,1,3,2,1,0,0,,3.0,0.0,0.018,0.16,0.01%,0.08,1.4
Kameron Loe,2.0,1,0,0,0,0,0,3.98,7,24,16,10,0,6,5,2,0,0,,0.0,0.0,0.204,1.74,0.06%,0.82,1.1
"Kevin Gryboski, L (1-1)",1.1,3,1,1,1,0,0,4.25,8,29,16,13,0,3,3,4,3,0,,0.0,0.0,-0.206,2.61,-0.06%,1.24,-0.9
Team Totals,9.1,11,8,8,7,4,1,7.71,47,193,113,77,6,30,13,22,7,0,34.0,5.0,2.0,-0.403,1.31,-0.11%,0.62,-3.5
