Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alex Sanchez CF,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.28,0.309,0.374,0.683,15.0,8.0,-0.047,0.3,0.003,-0.05,0%,0.0,0.8,3.0,0.0,2B
Warren Morris 2B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.296,0.338,0.415,0.753,14.0,11.0,-0.038,0.28,0.0,-0.038,0%,0.0,-0.6,1.0,1.0,
Dmitri Young LF,4.0,1.0,2.0,2.0,1.0,1.0,5.0,0.291,0.366,0.558,0.924,20.0,12.0,-0.002,0.23,0.017,-0.019,0%,0.0,1.4,7.0,1.0,HR
Carlos Pena 1B,5.0,0.0,3.0,2.0,0.0,0.0,5.0,0.245,0.317,0.421,0.737,18.0,12.0,-0.018,0.17,0.007,-0.024,0%,0.0,1.6,4.0,0.0,
Craig Monroe DH,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.22,0.28,0.386,0.666,17.0,11.0,-0.032,0.24,0.0,-0.032,0%,0.0,-1.5,,,
Eric Munson 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.236,0.314,0.427,0.741,18.0,11.0,0.021,0.22,0.026,-0.005,0%,0.0,-0.7,1.0,0.0,
Shane Halter SS,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.228,0.273,0.356,0.63,11.0,6.0,-0.03,0.33,0.002,-0.032,0%,0.0,-0.5,2.0,2.0,
Matt Walbeck C,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.188,0.204,0.24,0.444,8.0,6.0,-0.023,0.43,0.001,-0.025,0%,0.0,0.1,0.0,1.0,
Ben Petrick C,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.111,0.111,0.111,0.222,4.0,3.0,0.003,0.04,0.003,0.0,0%,0.0,0.4,5.0,0.0,
Andres Torres RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.222,0.258,0.294,0.551,11.0,7.0,0.027,0.21,0.034,-0.007,0%,0.0,-1.1,1.0,1.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Bonderman P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Steve Sparks P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Rodney P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Spurling P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,5.0,12.0,5.0,3.0,6.0,41.0,0.316,0.366,0.421,0.787,136.0,87.0,-0.139,0.25,0.093,-0.232,0.00%,0.0,-0.2,24.0,8.0,
