Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alfonso Soriano LF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.287,0.351,0.581,0.932,26.0,16.0,-0.021,0.3,0.014,-0.035,-0.01%,0.12,1.4,0.0,0.0,2·2B
Jose Vidro 2B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.299,0.355,0.398,0.754,5.0,4.0,-0.024,0.46,0.0,-0.024,-0.01%,0.19,-0.5,1.0,1.0,
Damian Jackson 2B,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.209,0.269,0.419,0.687,10.0,6.0,0.011,0.12,0.012,0.0,0.00%,0.05,-0.6,1.0,3.0,HBP
Jose Guillen RF,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.224,0.279,0.424,0.702,22.0,14.0,0.012,0.31,0.028,-0.016,0.00%,0.13,0.5,3.0,0.0,
Marlon Anderson DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.245,0.294,0.383,0.677,23.0,14.0,-0.052,0.51,0.0,-0.052,-0.01%,0.21,-1.3,,,
Ryan Zimmerman 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.278,0.333,0.47,0.804,15.0,10.0,-0.041,0.41,0.0,-0.041,-0.01%,0.17,-1.6,1.0,4.0,
Robert Fick 1B-C,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.278,0.278,0.389,0.667,17.0,8.0,-0.024,0.28,0.004,-0.028,-0.01%,0.12,-0.4,6.0,0.0,
Royce Clayton SS,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.25,0.307,0.326,0.633,6.0,5.0,-0.02,0.19,0.0,-0.02,-0.01%,0.08,-0.5,2.0,2.0,HBP
Brian Schneider C,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.236,0.308,0.315,0.623,7.0,6.0,0.009,0.2,0.012,-0.003,0.00%,0.09,0.0,2.0,0.0,
Matt LeCroy 1B,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.246,0.343,0.404,0.747,7.0,5.0,0.004,0.05,0.004,0.0,0.00%,0.02,-0.2,5.0,1.0,
Marlon Byrd CF,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.232,0.338,0.333,0.672,15.0,11.0,-0.013,0.21,0.005,-0.018,-0.00%,0.09,0.8,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Liván Hernández P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jason Bergmann P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bill Bray P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gary Majewski P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Chad Cordero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,3.0,8.0,3.0,1.0,6.0,38.0,0.229,0.289,0.286,0.575,153.0,99.0,-0.159,0.29,0.079,-0.237,-0.04%,0.12,-2.2,24.0,11.0,
