Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mike Hampton, L (9-6)",7,8,6,5,2,3,1,3.52,31,105,61,41,5,15,11,14,6,0,40.0,,,-0.252,1.07,-0.26%,1.81,-1.7
Rich Rodriguez,1,1,0,0,0,0,0,7.42,4,15,9,7,0,2,0,4,1,0,,0.0,0.0,0.005,0.06,0.01%,0.11,0.6
Team Totals,8,9,6,5,2,3,1,5.62,35,120,70,48,5,17,11,18,7,0,40.0,0.0,0.0,-0.247,0.93,-0.25%,1.58,-1.1
