Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,TOR,Shannon Stewart,John Burkett,3%,53%,Single to RF (Ground Ball thru Deep 2B)
t1,0-0,0,1--,"2,(1-0) B1X",,TOR,Frank Catalanotto,John Burkett,5%,59%,Single to RF (Fly Ball); Stewart to 2B
t1,0-0,0,12-,"4,(1-2) CFBS",O,TOR,Vernon Wells,John Burkett,-5%,54%,Strikeout Swinging
t1,0-0,1,12-,"8,(3-2) FFB*BFFBX",OO,TOR,Carlos Delgado,John Burkett,-9%,45%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Cory Lidle facing 1-2-3"
b1,0-0,0,---,"6,(2-2) BCBFFX",O,BOS,Johnny Damon,Cory Lidle,2%,47%,Flyball: CF (Deep LF-CF)
b1,0-0,1,---,"2,(1-0) BX",O,BOS,Bill Mueller,Cory Lidle,2%,49%,Groundout: SS-1B
b1,0-0,2,---,"5,(2-2) BBCCS",O,BOS,Kevin Millar,Cory Lidle,1%,50%,Strikeout Swinging
