Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Lombard LF,5.0,1.0,2.0,1.0,0.0,2.0,5.0,0.317,0.349,0.561,0.91,18.0,13.0,0.063,0.75,0.102,-0.04,0.00%,0.01,0.8,0.0,0.0,SB
Damion Easley 2B,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.198,0.289,0.34,0.629,11.0,7.0,-0.049,0.6,0.016,-0.065,0%,0.01,-0.5,2.0,2.0,HBP
Dmitri Young DH,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.284,0.329,0.458,0.786,12.0,6.0,0.005,0.78,0.016,-0.011,0%,0.01,0.1,,,
Craig Paquette PH-DH,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.202,0.242,0.341,0.583,8.0,7.0,-0.044,0.52,0.0,-0.044,-0.00%,0.01,-1.2,,,
Randall Simon 1B,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.281,0.299,0.432,0.731,9.0,8.0,0.156,0.92,0.191,-0.035,0.00%,0.01,1.7,10.0,0.0,2B
Robert Fick RF,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.294,0.355,0.488,0.844,16.0,11.0,0.054,0.86,0.115,-0.061,0%,0.01,0.9,3.0,1.0,
Wendell Magee CF,4.0,1.0,2.0,1.0,0.0,1.0,5.0,0.277,0.298,0.412,0.71,15.0,10.0,0.047,0.59,0.072,-0.025,0%,0.01,0.4,5.0,1.0,SF
Shane Halter 3B,5.0,2.0,2.0,0.0,0.0,2.0,5.0,0.253,0.324,0.374,0.698,16.0,11.0,0.049,0.71,0.089,-0.04,0.00%,0.01,0.8,2.0,1.0,2B
Brandon Inge C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.255,0.316,0.455,0.772,13.0,12.0,-0.102,0.88,0.0,-0.102,-0.00%,0.01,-1.4,5.0,1.0,
Ramon Santiago SS,3.0,1.0,1.0,3.0,0.0,0.0,4.0,0.247,0.309,0.405,0.714,11.0,8.0,0.212,1.17,0.232,-0.019,0.00%,0.02,2.3,0.0,3.0,SF
,,,,,,,,,,,,,,,,,,,,,,,
Mark Redman P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Jose Paniagua P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,9.0,14.0,7.0,0.0,7.0,43.0,0.35,0.349,0.4,0.749,129.0,93.0,0.391,0.8,0.833,-0.442,0.00%,0.01,4.0,27.0,10.0,
