Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,10,R,H,E
via Sports Logos.net About logos,Toronto Blue Jays,0,0,0,0,0,1,1,1,0,1,4,8,0
via Sports Logos.net About logos,Boston Red Sox,3,0,0,0,0,0,0,0,0,0,3,4,0
WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20),WP: Paul Quantrill (9-2) • LP: Derek Lowe (4-8) • SV: Billy Koch (20)
