Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.258,0.332,0.334,0.666,11.0,8.0,0.053,1.12,0.142,-0.089,0.00%,0.04,-0.1,0.0,1.0,2·2B
Darin Erstad CF,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.252,0.309,0.333,0.642,14.0,11.0,-0.136,1.93,0.03,-0.166,-0.00%,0.06,-1.2,7.0,0.0,HBP
Tim Salmon DH,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.278,0.37,0.466,0.836,23.0,16.0,-0.133,1.82,0.07,-0.203,-0.00%,0.06,-0.5,,,2B
Garret Anderson LF,4.0,0.0,3.0,1.0,0.0,1.0,4.0,0.314,0.346,0.585,0.931,10.0,8.0,0.141,1.17,0.169,-0.027,0.00%,0.04,1.6,1.0,0.0,2B
Scott Spiezio 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.256,0.317,0.431,0.748,16.0,10.0,-0.149,1.49,0.0,-0.149,-0.00%,0.05,-1.4,1.0,0.0,
Jeff DaVanon RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.29,0.347,0.481,0.829,11.0,8.0,-0.177,1.41,0.0,-0.177,-0.00%,0.05,-1.7,4.0,0.0,GDP
Adam Kennedy 2B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.266,0.33,0.393,0.723,17.0,9.0,0.012,1.0,0.075,-0.063,0%,0.03,0.3,2.0,0.0,
Bengie Molina C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.28,0.305,0.437,0.741,12.0,10.0,-0.037,1.16,0.041,-0.078,-0.00%,0.04,-0.5,9.0,1.0,
Robb Quinlan 1B,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.48,0.519,0.56,1.079,14.0,11.0,-0.052,1.08,0.038,-0.091,-0.00%,0.04,0.3,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Aaron Sele P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ben Weber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gary Glover P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,2.0,10.0,2.0,1.0,11.0,39.0,0.27,0.308,0.378,0.686,128.0,91.0,-0.478,1.37,0.565,-1.043,-0.01%,0.05,-3.2,24.0,2.0,
