Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 1-2-3"
t1,0-0,0,---,"7,(2-2) CFBBFFX",O,OAK,Jason Kendall,Jon Lester,-2%,48%,Groundout: 3B-1B
t1,0-0,1,---,"3,(1-1) BCX",O,OAK,Nick Swisher,Jon Lester,-2%,46%,Groundout: SS-1B
t1,0-0,2,---,"5,(3-1) BBBCB",,OAK,Bobby Kielty,Jon Lester,1%,47%,Walk
t1,0-0,2,1--,"8,(3-2) CBBBF>F>F>X",,OAK,Frank Thomas,Jon Lester,3%,50%,Single to LF (Line Drive); Kielty to 3B
t1,0-0,2,1-3,"3,(0-2) FSS",O,OAK,Jay Payton,Jon Lester,-5%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Kevin Youkilis,Esteban Loaiza,2%,47%,Groundout: 3B-1B
b1,0-0,1,---,"5,(1-2) BCFFT",O,BOS,Mark Loretta,Esteban Loaiza,2%,49%,Strikeout Swinging
b1,0-0,2,---,"5,(3-1) BBBCB",,BOS,David Ortiz,Esteban Loaiza,-1%,48%,Walk
b1,0-0,2,1--,"4,(2-1) BCBX",,BOS,Manny Ramirez,Esteban Loaiza,-2%,46%,Single to LF (Line Drive); Ortiz to 2B
b1,0-0,2,12-,"3,(1-1) CBX",O,BOS,Trot Nixon,Esteban Loaiza,4%,50%,Groundout: 3B-2B/Forceout at 2B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0."
"Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8","Top of the 2nd, Athletics Batting, Tied 0-0, Red Sox' Jon Lester facing 6-7-8"
t2,0-0,0,---,"5,(1-2) FCBFC",O,OAK,Bobby Crosby,Jon Lester,-2%,48%,Strikeout Looking
t2,0-0,1,---,"5,(3-1) CBBBX",,OAK,Mark Kotsay,Jon Lester,3%,50%,Single to CF (Ground Ball)
t2,0-0,1,1--,"4,(2-1) BBCX",O,OAK,Mark Ellis,Jon Lester,-3%,47%,Flyball: LF (LF-CF)
t2,0-0,2,1--,"6,(3-2) 1CBBCB>B",,OAK,Antonio Perez,Jon Lester,2%,49%,Walk; Kotsay to 2B
t2,0-0,2,12-,"3,(1-1) SBX",O,OAK,Jason Kendall,Jon Lester,-5%,45%,Groundout: 1B unassisted
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Athletics' Esteban Loaiza facing 6-7-8"
b2,0-0,0,---,"5,(2-2) BBCSX",O,BOS,Jason Varitek,Esteban Loaiza,2%,47%,Groundout: SS-1B
b2,0-0,1,---,"8,(3-2) CBCBFFBX",R,BOS,Mike Lowell,Esteban Loaiza,-10%,37%,Home Run (Fly Ball to Deep LF)
b2,1-0,1,---,"2,(0-1) CX",O,BOS,Coco Crisp,Esteban Loaiza,2%,39%,Groundout: P-1B
b2,1-0,2,---,"5,(3-1) CBBBB",,BOS,Alex Gonzalez,Esteban Loaiza,-1%,37%,Walk
b2,1-0,2,1--,"7,(3-2) BBCBC>F>B",,BOS,Kevin Youkilis,Esteban Loaiza,-2%,36%,Walk; Gonzalez to 2B
b2,1-0,2,12-,"3,(0-2) CCS",O,BOS,Mark Loretta,Esteban Loaiza,4%,40%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 1.","1 run, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 1.","1 run, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 1."
"Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4","Top of the 3rd, Athletics Batting, Behind 0-1, Red Sox' Jon Lester facing 2-3-4"
t3,0-1,0,---,"5,(3-1) CBBBX",R,OAK,Nick Swisher,Jon Lester,10%,50%,Home Run (Fly Ball to Deep LF)
t3,1-1,0,---,"4,(1-2) CCBX",O,OAK,Bobby Kielty,Jon Lester,-3%,47%,Groundout: 3B-1B
t3,1-1,1,---,"5,(3-1) BCBBB",,OAK,Frank Thomas,Jon Lester,3%,50%,Walk
t3,1-1,1,1--,"1,(0-0) X",,OAK,Jay Payton,Jon Lester,4%,54%,Single to LF (Line Drive); Thomas to 2B
t3,1-1,1,12-,"2,(0-1) FX",OO,OAK,Bobby Crosby,Jon Lester,-10%,44%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Athletics 1, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Athletics 1, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Athletics 1, Red Sox 1."
"Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Tied 1-1, Athletics' Esteban Loaiza facing 3-4-5"
b3,1-1,0,---,"1,(0-0) X",,BOS,David Ortiz,Esteban Loaiza,-6%,38%,Ground-rule Double (Line Drive)
b3,1-1,0,-2-,"6,(3-2) BBCBFX",O,BOS,Manny Ramirez,Esteban Loaiza,2%,39%,Groundout: P-2B-1B; Ortiz to 3B
b3,1-1,1,--3,"3,(2-0) BBX",R,BOS,Trot Nixon,Esteban Loaiza,-6%,34%,Single to LF (Fly Ball); Ortiz Scores
b3,2-1,1,1--,"1,(0-0) >X",,BOS,Jason Varitek,Esteban Loaiza,-6%,28%,Single to RF (Ground Ball); Nixon to 3B
b3,2-1,1,1-3,"3,(2-0) BBX",RO,BOS,Mike Lowell,Esteban Loaiza,-1%,27%,Groundout: SS-2B/Forceout at 2B; Nixon Scores
b3,3-1,2,1--,"1,(0-0) X",,BOS,Coco Crisp,Esteban Loaiza,-3%,24%,Single to LF (Fly Ball); Lowell to 3B; Crisp to 2B/Adv on throw
b3,3-1,2,-23,"1,(0-0) X",O,BOS,Alex Gonzalez,Esteban Loaiza,4%,29%,Flyball: RF
,,,,,,,,,"2 runs, 4 hits, 0 errors, 2 LOB. Athletics 1, Red Sox 3.","2 runs, 4 hits, 0 errors, 2 LOB. Athletics 1, Red Sox 3.","2 runs, 4 hits, 0 errors, 2 LOB. Athletics 1, Red Sox 3."
