Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BCX",O,TOR,Shannon Stewart,Ramon Martinez,-2%,48%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,1,---,"1,(0-0) X",O,TOR,Craig Grebeck,Ramon Martinez,-2%,46%,Groundout: SS-1B
t1,0-0,2,---,"4,(2-1) BBCX",,TOR,Raul Mondesí,Ramon Martinez,1%,47%,Single to CF (Line Drive)
t1,0-0,2,1--,"1,(0-0) B",O,TOR,Carlos Delgado,Ramon Martinez,-2%,45%,Mondesí Caught Stealing 2B (C-SS)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' David Wells facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Jose Offerman,David Wells,-3%,41%,Single (Ground Ball to SS-3B Hole)
b1,0-0,0,1--,"2,(1-1) CB1",O,BOS,Jeff Frye,David Wells,6%,47%,Offerman Caught Stealing (PO) 2B (P-1B-SS-1B)
b1,0-0,1,---,"3,(1-1) CB1X",,BOS,Jeff Frye,David Wells,-2%,45%,Single to LF (Line Drive to LF Line)
b1,0-0,1,1--,"3,(2-0) BBX",O,BOS,Nomar Garciaparra,David Wells,3%,48%,Flyball: RF
b1,0-0,2,1--,"2,(0-1) SX",O,BOS,Carl Everett,David Wells,2%,50%,Foul Popfly: C (Behind Home)
,,,,,,,,,"0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
