Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shannon Stewart LF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.338,0.396,0.485,0.881,16.0,11.0,0.024,0.69,0.074,-0.05,0.02%,0.88,0.9,3.0,0.0,SB
Alex Gonzalez SS,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.263,0.309,0.389,0.698,23.0,16.0,-0.086,0.63,0.0,-0.086,-0.07%,0.81,-1.5,3.0,4.0,
Carlos Delgado 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.259,0.41,0.576,0.987,17.0,12.0,-0.042,0.55,0.011,-0.053,-0.03%,0.7,0.1,7.0,0.0,2B
Raul Mondesí RF,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.301,0.399,0.532,0.931,24.0,16.0,0.006,0.76,0.051,-0.045,0.01%,0.97,0.7,1.0,1.0,
Brian Simmons DH,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.153,0.206,0.22,0.427,14.0,9.0,0.065,0.71,0.082,-0.017,0.05%,0.92,0.4,,,
Tony Batista 3B,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.216,0.26,0.448,0.708,13.0,9.0,0.058,1.07,0.122,-0.064,0.04%,1.38,0.6,2.0,1.0,2B
José Cruz CF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.281,0.336,0.459,0.795,17.0,7.0,-0.041,0.65,0.009,-0.05,-0.03%,0.84,-0.3,2.0,0.0,IW
Alberto Castillo C,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.161,0.278,0.258,0.536,14.0,9.0,0.075,0.67,0.141,-0.066,0.06%,0.85,-0.3,3.0,2.0,HR
Homer Bush 2B,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.4,0.405,0.55,0.955,8.0,7.0,-0.016,0.72,0.016,-0.032,-0.01%,0.93,-0.6,5.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Michalak P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Paul Quantrill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,5.0,9.0,5.0,1.0,11.0,38.0,0.243,0.263,0.378,0.642,146.0,96.0,0.043,0.71,0.506,-0.463,0.03%,0.92,0.0,27.0,13.0,
