0,1,2
1.0,Jason Kendall,C
2.0,Mark Ellis,2B
3.0,Mark Kotsay,CF
4.0,Frank Thomas,DH
5.0,Jay Payton,RF
6.0,Bobby Crosby,SS
7.0,Bobby Kielty,LF
8.0,Adam Melhuse,1B
9.0,Marco Scutaro,3B
,Joe Blanton,P
