Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Luis Castillo 2B,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.295,0.355,0.371,0.726,17.0,12.0,0.005,0.37,0.035,-0.03,0.00%,0.32,0.7,1.0,5.0,2·SB
Nick Punto 3B,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.293,0.362,0.386,0.748,18.0,10.0,-0.04,0.39,0.003,-0.043,-0.02%,0.33,-0.7,1.0,1.0,
Joe Mauer C,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.343,0.429,0.494,0.923,15.0,11.0,-0.037,0.38,0.012,-0.049,-0.02%,0.32,-1.8,6.0,0.0,GDP
Michael Cuddyer RF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.278,0.357,0.503,0.86,16.0,13.0,-0.042,0.39,0.008,-0.05,-0.02%,0.33,-0.6,0.0,0.0,2B
Justin Morneau 1B,5.0,2.0,5.0,1.0,0.0,0.0,5.0,0.326,0.381,0.578,0.959,16.0,12.0,0.115,0.38,0.115,0.0,0.06%,0.33,2.6,10.0,1.0,2·2B
Torii Hunter CF,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.274,0.336,0.478,0.814,19.0,10.0,0.048,0.62,0.091,-0.043,0.03%,0.54,1.9,3.0,0.0,HR
Lew Ford CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.217,0.279,0.294,0.573,5.0,3.0,-0.003,0.13,0.0,-0.003,-0.00%,0.11,-0.4,0.0,0.0,
Rondell White LF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.232,0.261,0.353,0.614,15.0,10.0,0.093,0.86,0.124,-0.031,0.05%,0.74,0.2,1.0,0.0,
Jason Tyner LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.321,0.354,0.368,0.722,4.0,4.0,-0.004,0.14,0.0,-0.004,-0.00%,0.12,-0.4,0.0,0.0,
Phil Nevin DH,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.242,0.323,0.439,0.762,20.0,11.0,-0.002,0.58,0.032,-0.034,-0.00%,0.5,-0.8,,,
Jason Bartlett SS,4.0,1.0,1.0,3.0,0.0,0.0,4.0,0.324,0.383,0.421,0.804,17.0,14.0,0.123,0.51,0.142,-0.019,0.06%,0.44,1.0,5.0,3.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Matt Garza P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Jesse Crain P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dennys Reyes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Rincon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Nathan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,7.0,14.0,7.0,3.0,6.0,43.0,0.35,0.395,0.575,0.97,162.0,110.0,0.256,0.47,0.562,-0.306,0.13%,0.41,1.8,27.0,11.0,
