Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Juan Pierre CF,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.288,0.339,0.35,0.689,16.0,8.0,0.034,0.19,0.036,-0.002,0.01%,0.11,0.6,6.0,1.0,
Luis Castillo 2B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.311,0.372,0.407,0.779,5.0,3.0,-0.02,0.71,0.0,-0.02,-0.01%,0.41,-0.4,0.0,0.0,
Mike Mordecai 2B,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.214,0.306,0.262,0.568,19.0,13.0,-0.002,0.02,0.0,-0.002,-0.00%,0.01,-0.8,0.0,2.0,SF
Ivan Rodriguez C,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.285,0.374,0.472,0.846,9.0,6.0,0.077,0.58,0.077,0.0,0.03%,0.34,1.0,2.0,0.0,
Mike Redmond C,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.247,0.289,0.338,0.627,15.0,10.0,0.0,0.0,0.0,0.0,0%,0.0,0.9,8.0,0.0,
Mike Lowell 3B,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.292,0.358,0.607,0.964,5.0,4.0,-0.047,0.54,0.001,-0.048,-0.02%,0.31,-0.4,1.0,0.0,
Andy Fox 3B,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.209,0.293,0.299,0.592,22.0,12.0,0.001,0.01,0.001,0.0,0%,0.01,0.9,0.0,0.0,HBP
Juan Encarnacion RF,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.283,0.326,0.463,0.789,14.0,9.0,0.0,0.06,0.003,-0.003,0%,0.03,1.8,2.0,0.0,2B
Brian Banks RF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.22,0.327,0.451,0.778,7.0,5.0,-0.001,0.01,0.0,-0.001,0%,0.01,-0.9,0.0,0.0,
Derrek Lee 1B,5.0,1.0,2.0,3.0,0.0,0.0,5.0,0.259,0.376,0.468,0.845,20.0,11.0,-0.004,0.03,0.0,-0.004,-0.00%,0.02,1.5,2.0,0.0,HR
Miguel Cabrera LF,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.222,0.25,0.481,0.731,17.0,12.0,-0.003,0.02,0.0,-0.004,-0.00%,0.01,-0.4,1.0,1.0,
Alex Gonzalez SS,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.311,0.359,0.566,0.924,20.0,12.0,0.001,0.01,0.001,-0.001,0%,0.01,-0.7,2.0,1.0,
Todd Hollandsworth DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.251,0.305,0.415,0.72,14.0,11.0,-0.004,0.04,0.0,-0.004,-0.00%,0.02,-0.2,,,
,,,,,,,,,,,,,,,,,,,,,,,
Carl Pavano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Michael Tejera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Allen Levrault P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kevin Olsen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Neal P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,8.0,10.0,8.0,6.0,6.0,44.0,0.278,0.386,0.389,0.775,183.0,116.0,0.032,0.12,0.119,-0.089,0.01%,0.07,2.8,24.0,5.0,
