Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Russ Adams SS,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.25,0.3,0.435,0.735,25.0,16.0,0.007,0.88,0.08,-0.073,0.01%,1.02,0.1,1.0,3.0,
Frank Catalanotto LF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.284,0.354,0.388,0.742,10.0,4.0,-0.03,0.7,0.024,-0.055,-0.02%,0.81,-0.5,1.0,0.0,
Reed Johnson RF-LF,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.267,0.341,0.446,0.787,4.0,2.0,0.064,0.7,0.064,0.0,0.04%,0.81,1.9,0.0,0.0,3B
Vernon Wells CF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.261,0.309,0.462,0.771,19.0,15.0,-0.026,0.57,0.034,-0.06,-0.02%,0.66,-0.6,2.0,1.0,2B
Shea Hillenbrand 3B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.304,0.364,0.447,0.81,12.0,8.0,-0.043,0.76,0.019,-0.062,-0.03%,0.89,-0.7,0.0,2.0,
Aaron Hill DH,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.354,0.419,0.493,0.912,15.0,10.0,0.054,0.89,0.107,-0.054,0.04%,1.03,0.5,,,2B
Gregg Zaun C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.266,0.363,0.401,0.764,14.0,8.0,-0.089,0.77,0.0,-0.089,-0.06%,0.9,-1.1,7.0,0.0,
Eric Hinske 1B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.241,0.326,0.391,0.718,18.0,14.0,0.002,0.63,0.049,-0.047,0.00%,0.73,-0.1,10.0,1.0,2B
Gabe Gross RF-LF,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.241,0.29,0.31,0.601,14.0,9.0,0.018,0.8,0.052,-0.034,0.01%,0.93,0.1,1.0,0.0,
Alex Rios PH-RF,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.286,0.325,0.432,0.758,4.0,2.0,0.011,0.39,0.011,0.0,0.01%,0.45,0.3,0.0,0.0,SB
Orlando Hudson 2B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.253,0.31,0.388,0.698,15.0,9.0,0.047,0.84,0.098,-0.051,0.03%,0.97,0.2,4.0,3.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Roy Halladay P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Miguel Batista P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Schoeneweis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,5.0,10.0,5.0,2.0,3.0,39.0,0.27,0.308,0.432,0.74,150.0,97.0,0.015,0.74,0.538,-0.525,0.01%,0.86,0.1,27.0,11.0,
