Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3"
t1,0-0,0,---,"3,(1-1) SBX",O,TBD,Gerald Williams,Jeff Fassero,-2%,48%,Lineout: SS
t1,0-0,1,---,"4,(2-1) BCBX",,TBD,Miguel Cairo,Jeff Fassero,2%,50%,Single to CF (Line Drive)
t1,0-0,1,1--,"6,(3-2) CFBBBS",O,TBD,Greg Vaughn,Jeff Fassero,-2%,48%,"Strikeout Swinging, Cairo Steals 2B"
t1,0-0,2,-2-,"5,(3-1) BCBBB",,TBD,Fred McGriff,Jeff Fassero,1%,49%,Walk
t1,0-0,2,12-,"7,(3-2) BBFFBFB",,TBD,John Flaherty,Jeff Fassero,3%,52%,Walk; Cairo to 3B; McGriff to 2B
t1,0-0,2,123,"5,(1-2) FFFBS",O,TBD,Jose Guillen,Jeff Fassero,-7%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 3 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Devil Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Tanyon Sturtze facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Trot Nixon,Tanyon Sturtze,2%,47%,Groundout: SS-1B
