Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BBCBCX",,FLA,Luis Castillo,Tim Wakefield,3%,53%,Single to CF (Ground Ball thru Short CF)
t1,0-0,0,1--,"2,(0-1) CB",O,FLA,John Mabry,Tim Wakefield,-6%,48%,Castillo Caught Stealing 2B (C-SS)
t1,0-0,1,---,"3,(1-1) CBX",O,FLA,John Mabry,Tim Wakefield,-2%,46%,Flyball: LF
t1,0-0,2,---,"2,(1-0) BX",O,FLA,Cliff Floyd,Tim Wakefield,-1%,45%,Foul Popfly: 3B (Deep 3B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Marlins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Matt Clement facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Jose Offerman,Matt Clement,-3%,42%,Single to RF (Line Drive)
b1,0-0,0,1--,"3,(1-1) CBX",O,BOS,Trot Nixon,Matt Clement,3%,45%,Flyball: LF
b1,0-0,1,1--,"4,(2-1) CBBX",,BOS,Carl Everett,Matt Clement,-3%,41%,Single to LF (Line Drive); Offerman to 2B
