Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kelvim Escobar, W (7-9)",6.0,6,2,2,2,8,0,3.84,25,97,60,37,13,10,8,7,4,0,58.0,,,0.074,1.17,0.07%,1.7,1.5
Hector Carrasco,0.2,1,0,0,1,0,0,3.69,4,21,13,11,0,2,1,2,2,0,,0.0,0.0,-0.003,1.04,-0.00%,1.52,-0.1
J.C. Romero,1.1,0,0,0,1,0,0,6.49,4,17,8,3,2,3,2,1,1,0,,2.0,0.0,0.039,0.45,0.03%,0.65,1.2
Brendan Donnelly,1.0,2,1,1,1,1,0,5.03,6,24,13,9,1,3,2,2,0,0,,0.0,0.0,0.004,0.08,0.00%,0.12,-0.4
Team Totals,9.0,9,3,3,5,9,0,3.0,39,159,94,60,16,18,13,12,7,0,58.0,2.0,0.0,0.114,0.9,0.10%,1.31,2.2
