Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Jason Johnson facing 1-2-3"
t1,0-0,0,---,"3,(1-1) CBX",,CLE,Grady Sizemore,Jason Johnson,3%,53%,Single to CF (Ground Ball)
t1,0-0,0,1--,"2,(0-1) C1>B",,CLE,Jason Michaels,Jason Johnson,2%,56%,Sizemore Steals 2B
t1,0-0,0,-2-,"5,(3-1) C1>B.BBX",R,CLE,Jason Michaels,Jason Johnson,9%,64%,Single to RF (Ground Ball); Sizemore Scores; Michaels to 2B/Adv on throw
t1,1-0,0,-2-,"6,(3-2) *BFBBFX",O,CLE,Travis Hafner,Jason Johnson,-1%,63%,Groundout: 2B-1B; Michaels to 3B
t1,1-0,1,--3,"2,(0-1) CX",R,CLE,Victor Martinez,Jason Johnson,5%,67%,Single to LF (Line Drive to LF Line); Michaels Scores
t1,2-0,1,1--,"4,(1-2) CFBC",O,CLE,Casey Blake,Jason Johnson,-2%,65%,Strikeout Looking
t1,2-0,2,1--,"5,(1-2) CCFBX",,CLE,Shin-Soo Choo,Jason Johnson,2%,67%,Single to 1B (Ground Ball); Martinez to 2B
t1,2-0,2,12-,"8,(2-2) BBCFFFFX",,CLE,Jhonny Peralta,Jason Johnson,2%,69%,Reached on E6 (Ground Ball); Martinez to 3B; Choo to 2B
t1,2-0,2,123,"3,(2-0) *BBX",O,CLE,Joe Inglett,Jason Johnson,-6%,63%,Groundout: 2B-SS/Forceout at 2B
,,,,,,,,,"2 runs, 4 hits, 1 error, 3 LOB. Indians 2, Red Sox 0.","2 runs, 4 hits, 1 error, 3 LOB. Indians 2, Red Sox 0.","2 runs, 4 hits, 1 error, 3 LOB. Indians 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' CC Sabathia facing 1-2-3"
b1,0-2,0,---,"4,(1-2) BCCS",O,BOS,Kevin Youkilis,CC Sabathia,2%,66%,Strikeout Swinging
b1,0-2,1,---,"3,(0-2) CFX",O,BOS,Mark Loretta,CC Sabathia,2%,67%,Groundout: 2B-1B
b1,0-2,2,---,"7,(3-2) BFFBBFB",,BOS,David Ortiz,CC Sabathia,-1%,66%,Walk
b1,0-2,2,1--,"5,(2-2) BBSSS",O,BOS,Manny Ramirez,CC Sabathia,2%,68%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0."
