Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chone Figgins CF,5.0,1.0,2.0,2.0,0.0,1.0,5.0,0.265,0.338,0.36,0.698,13.0,9.0,0.043,0.86,0.077,-0.034,0.04%,1.3,0.3,2.0,0.0,2B
Maicer Izturis 3B,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.303,0.379,0.432,0.812,26.0,16.0,0.079,0.52,0.106,-0.027,0.07%,0.78,1.9,0.0,1.0,"2·2B,GDP"
Orlando Cabrera SS,4.0,1.0,2.0,2.0,0.0,1.0,5.0,0.286,0.346,0.422,0.768,15.0,11.0,0.044,0.49,0.085,-0.041,0.04%,0.74,0.3,4.0,3.0,"HR,SF"
Vladimir Guerrero RF,5.0,1.0,2.0,2.0,0.0,1.0,5.0,0.315,0.358,0.515,0.873,20.0,15.0,0.135,0.42,0.147,-0.012,0.12%,0.63,0.7,1.0,0.0,HR
Garret Anderson LF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.268,0.311,0.405,0.716,17.0,12.0,-0.001,0.29,0.017,-0.018,-0.00%,0.43,-0.8,2.0,0.0,
Juan Rivera DH,4.0,2.0,2.0,1.0,0.0,2.0,4.0,0.3,0.354,0.564,0.918,18.0,14.0,0.039,0.64,0.08,-0.041,0.03%,0.97,0.7,,,HR
Howie Kendrick 1B,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.333,0.382,0.476,0.859,10.0,7.0,0.091,0.58,0.099,-0.008,0.08%,0.88,0.9,6.0,2.0,2B
Mike Napoli C,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.251,0.396,0.509,0.905,16.0,9.0,-0.001,0.68,0.048,-0.049,-0.00%,1.02,-0.0,10.0,0.0,
Adam Kennedy 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.266,0.318,0.378,0.696,18.0,10.0,0.085,0.69,0.13,-0.045,0.08%,1.04,0.7,1.0,2.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
John Lackey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Kevin Gregg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,10.0,16.0,10.0,1.0,8.0,41.0,0.41,0.415,0.795,1.21,153.0,103.0,0.514,0.57,0.789,-0.275,0.46%,0.85,4.8,27.0,8.0,
