0,1,2
1.0,Gene Kingsale,CF
2.0,Jerry Hairston,2B
3.0,Delino DeShields,LF
4.0,Cal Ripken Jr.,3B
5.0,Chris Richard,1B
6.0,Melvin Mora,SS
7.0,Brook Fordyce,C
8.0,Greg Myers,DH
9.0,Luis Matos,RF
,Pat Rapp,P
