Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Brett Tomko, L (2-5)",2,10,9,9,2,0,1,5.6,18,71,40,31,1,8,6,10,3,0,-2.0,,,-0.362,0.69,-0.27%,0.85,-7.2
Kiko Calero,4,4,1,1,1,4,1,3.14,16,58,37,23,5,9,4,7,1,0,,2.0,2.0,-0.001,0.04,-0.00%,0.05,0.6
Dustin Hermanson,2,5,3,3,2,1,0,6.31,13,51,28,19,2,7,4,6,0,0,,0.0,0.0,-0.001,0.0,-0.00%,0.0,-1.9
Team Totals,8,19,13,13,5,5,2,14.62,47,180,105,73,8,24,14,23,4,0,-2.0,2.0,2.0,-0.364,0.28,-0.27%,0.34,-8.4
