Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.284,0.363,0.392,0.755,17.0,11.0,-0.055,0.52,0.0,-0.055,-0.09%,1.35,-0.7,4.0,2.0,
Darin Erstad CF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.288,0.32,0.397,0.717,24.0,15.0,0.007,0.6,0.048,-0.041,0.01%,1.56,0.0,4.0,0.0,2B
Orlando Palmeiro RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.293,0.362,0.343,0.705,20.0,13.0,-0.001,0.66,0.044,-0.046,-0.00%,1.7,-0.0,5.0,2.0,
Garret Anderson LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.312,0.334,0.534,0.868,10.0,8.0,-0.097,0.96,0.0,-0.097,-0.15%,2.49,-1.1,1.0,0.0,2B
Brad Fullmer DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.268,0.338,0.512,0.85,15.0,11.0,-0.072,0.64,0.0,-0.072,-0.11%,1.65,-1.1,,,
Troy Glaus 3B,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.244,0.345,0.437,0.782,11.0,8.0,-0.001,0.54,0.035,-0.036,-0.00%,1.39,0.6,0.0,0.0,HR
Scott Spiezio 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.285,0.376,0.434,0.81,8.0,6.0,-0.034,0.42,0.0,-0.034,-0.05%,1.08,-0.4,4.0,0.0,
Bengie Molina C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.257,0.281,0.323,0.605,10.0,7.0,-0.06,0.75,0.0,-0.06,-0.09%,1.93,-0.6,3.0,0.0,
Adam Kennedy 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.301,0.331,0.42,0.751,11.0,7.0,-0.053,0.84,0.029,-0.082,-0.08%,2.19,-0.6,3.0,4.0,CS
,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Washburn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Al Levine P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,1.0,6.0,1.0,1.0,6.0,32.0,0.194,0.219,0.355,0.574,126.0,86.0,-0.366,0.67,0.156,-0.523,-0.57%,1.73,-4.0,24.0,8.0,
