Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Doug Glanville CF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.269,0.293,0.424,0.717,9.0,7.0,-0.021,1.07,0.055,-0.076,-0.02%,1.31,0.2,1.0,0.0,
Jimmy Rollins SS,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.274,0.314,0.402,0.716,17.0,12.0,-0.019,0.82,0.045,-0.064,-0.01%,1.01,1.0,2.0,4.0,2B
Bobby Abreu RF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.26,0.368,0.493,0.861,12.0,6.0,-0.043,0.52,0.002,-0.045,-0.03%,0.63,-0.1,2.0,0.0,IW
Scott Rolen 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.275,0.359,0.437,0.796,14.0,11.0,-0.074,0.68,0.0,-0.074,-0.05%,0.83,-1.4,2.0,3.0,
Travis Lee 1B,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.241,0.362,0.426,0.787,15.0,9.0,-0.068,0.76,0.0,-0.069,-0.05%,0.93,-1.3,11.0,1.0,SF
Pat Burrell LF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.3,0.379,0.49,0.87,22.0,14.0,-0.053,0.51,0.0,-0.053,-0.04%,0.62,-0.7,2.0,0.0,
Eric Valent DH,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.333,0.429,0.333,0.762,13.0,7.0,0.026,0.85,0.052,-0.026,0.02%,1.04,0.3,,,
Brian Hunter PR-DH,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27,0.413,0.351,0.764,5.0,5.0,-0.003,0.13,0.0,-0.003,-0.00%,0.16,-0.2,,,
Johnny Estrada C,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.262,0.303,0.377,0.68,9.0,7.0,0.044,0.84,0.079,-0.035,0.03%,1.03,0.5,3.0,0.0,HBP
Marlon Anderson 2B,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.246,0.308,0.4,0.708,14.0,9.0,0.18,1.43,0.213,-0.032,0.13%,1.75,1.5,4.0,5.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Omar Daal P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Rheal Cormier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ricky Bottalico P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Mesa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,5.0,6.0,5.0,2.0,9.0,35.0,0.194,0.257,0.323,0.58,130.0,87.0,-0.031,0.79,0.446,-0.477,-0.02%,0.97,0.0,27.0,15.0,
