Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Jeff Fassero facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BBCBCX",,OAK,Ryan Christenson,Jeff Fassero,3%,53%,Single (Ground Ball)
t1,0-0,0,1--,"4,(2-1) BCBX",,OAK,Miguel Tejada,Jeff Fassero,5%,58%,Single to RF (Line Drive); Christenson to 2B
t1,0-0,0,12-,"3,(1-1) BFX",O,OAK,Olmedo Saenz,Jeff Fassero,-5%,53%,Single to LF (Line Drive); Christenson out at Hm/LF-C; Tejada to 2B
t1,0-0,1,12-,"4,(1-2) CBSB",,OAK,John Jaha,Jeff Fassero,2%,56%,Tejada Steals 3B
t1,0-0,1,1-3,"6,(3-2) CBSBBB",,OAK,John Jaha,Jeff Fassero,3%,59%,Walk; Saenz to 2B
t1,0-0,1,123,"4,(2-1) BFBX",OO,OAK,Jeremy Giambi,Jeff Fassero,-14%,45%,Ground Ball Double Play: 1B-SS-P
,,,,,,,,,"0 runs, 3 hits, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 3 hits, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 3 hits, 0 errors, 2 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Gil Heredia facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBFBB",,BOS,Darren Lewis,Gil Heredia,-3%,41%,Walk
b1,0-0,0,1--,"4,(2-1) BFBX",O,BOS,Trot Nixon,Gil Heredia,2%,43%,Groundout: 1B unassisted; Lewis to 2B
b1,0-0,1,-2-,"2,(1-0) BX",OO,BOS,Brian Daubach,Gil Heredia,7%,50%,Line Drive Double Play: 2B-SS
