Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Roberts 2B,5.0,0.0,1.0,1.0,0.0,2.0,6.0,0.368,0.45,0.713,1.163,26.0,18.0,-0.085,1.22,0.086,-0.171,-0.07%,1.74,0.2,0.0,0.0,"2B,SH"
Melvin Mora 3B,5.0,3.0,4.0,0.0,1.0,0.0,6.0,0.31,0.365,0.517,0.882,25.0,15.0,0.228,1.07,0.264,-0.036,0.19%,1.53,2.2,1.0,2.0,2B
Miguel Tejada SS,6.0,2.0,4.0,2.0,0.0,2.0,6.0,0.341,0.385,0.636,1.022,30.0,21.0,0.404,1.36,0.468,-0.064,0.34%,1.94,2.1,0.0,6.0,"HR,2B"
Sammy Sosa RF,6.0,1.0,2.0,2.0,0.0,1.0,6.0,0.295,0.333,0.5,0.833,25.0,16.0,-0.084,1.25,0.105,-0.189,-0.07%,1.77,-1.9,0.0,0.0,2·GDP
Rafael Palmeiro 1B,5.0,1.0,3.0,1.0,0.0,0.0,5.0,0.247,0.291,0.315,0.606,17.0,9.0,0.073,1.17,0.127,-0.054,0.06%,1.66,0.8,11.0,2.0,2B
Javy Lopez C,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.356,0.395,0.575,0.97,12.0,8.0,0.048,1.54,0.21,-0.162,0.04%,2.19,0.6,6.0,0.0,HR
Geronimo Gil C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.32,0.6,,,,,,,,,,1.0,0.0,
Jay Gibbons DH,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.231,0.282,0.385,0.666,13.0,9.0,-0.051,1.06,0.057,-0.107,-0.04%,1.51,-0.5,,,2B
Luis Matos CF,3.0,1.0,1.0,1.0,2.0,0.0,5.0,0.339,0.419,0.452,0.871,20.0,10.0,0.1,1.03,0.146,-0.046,0.08%,1.47,1.0,3.0,0.0,SB
Larry Bigbie LF,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.283,0.309,0.377,0.686,17.0,10.0,0.083,1.27,0.188,-0.105,0.07%,1.8,1.4,4.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo Lopez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Steve Reed P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steve Kline P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Jorge Julio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
B.J. Ryan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,45.0,11.0,20.0,11.0,3.0,5.0,49.0,0.444,0.479,0.711,1.19,185.0,116.0,0.716,1.22,1.651,-0.934,0.61%,1.73,6.1,27.0,12.0,
