Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Freddy Garcia,5.0,6,4,4,6,4,2,5.15,26,109,65,39,10,16,8,8,1,0,37.0,,,-0.099,1.17,-0.10%,1.94,-1.1
"Rafael Soriano, BS (1)",1.2,3,2,2,1,2,1,1.59,9,36,22,10,7,5,0,6,2,0,,0.0,0.0,-0.1,1.52,-0.10%,2.53,-0.3
Armando Benitez,1.1,2,0,0,1,1,0,2.85,7,23,14,7,3,4,1,4,1,0,,2.0,1.0,-0.117,1.08,-0.12%,1.8,0.0
"Kazuhiro Sasaki, L (1-2)",1.1,2,1,1,1,1,0,4.44,7,30,18,12,2,4,4,1,1,0,,0.0,0.0,0.158,2.88,0.16%,4.79,0.6
Arthur Rhodes,0.1,1,0,0,0,0,0,4.17,2,3,2,2,0,0,0,2,0,0,,1.0,1.0,-0.354,2.69,-0.35%,4.49,-0.8
Team Totals,9.2,14,7,7,9,8,3,6.52,51,201,121,70,22,29,13,21,5,0,37.0,3.0,2.0,-0.512,1.51,-0.51%,2.51,-1.6
