Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,10,R,H,E
via Sports Logos.net About logos,New York Yankees,0,0,0,3,0,0,0,1,1,3,8,12,2
via Sports Logos.net About logos,Boston Red Sox,2,0,0,1,1,0,1,0,0,0,5,13,1
WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1),WP: Mariano Rivera (5-5) • LP: Craig Hansen (1-1)
