Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Diamondbacks Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"8,(2-2) CBSBFFFS",O,ARI,Craig Counsell,Frank Castillo,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"3,(1-1) BSX",O,ARI,Junior Spivey,Frank Castillo,-2%,46%,Groundout: SS-1B
t1,0-0,2,---,"3,(0-2) CFS",O,ARI,Luis Gonzalez,Frank Castillo,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Diamondbacks' Miguel Batista facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BBCX",O,BOS,Johnny Damon,Miguel Batista,2%,47%,Groundout: P-1B
b1,0-0,1,---,"1,(0-0) X",O,BOS,Jose Offerman,Miguel Batista,2%,49%,Groundout: 1B unassisted
b1,0-0,2,---,"4,(0-2) CFFS",O,BOS,Nomar Garciaparra,Miguel Batista,1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Diamondbacks 0, Red Sox 0."
