Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3","Top of the 1st, Braves Batting, Tied 0-0, Red Sox' Tomo Ohka facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,ATL,Quilvio Veras,Tomo Ohka,-2%,48%,Groundout: 2B-1B
t1,0-0,1,---,"4,(2-1) CBBX",,ATL,B.J. Surhoff,Tomo Ohka,4%,52%,Double to LF (Line Drive to Short LF)
t1,0-0,1,-2-,"3,(1-1) CBX",O,ATL,Andruw Jones,Tomo Ohka,-3%,49%,Flyball: RF (Deep RF); Surhoff to 3B
t1,0-0,2,--3,"4,(1-2) BCSX",O,ATL,Chipper Jones,Tomo Ohka,-4%,45%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Braves 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Braves' Tom Glavine facing 1-2-3"
b1,0-0,0,---,"4,(3-0) BBBB",,BOS,Jose Offerman,Tom Glavine,-3%,42%,Walk
b1,0-0,0,1--,"4,(2-1) BBCX",O,BOS,Chris Stynes,Tom Glavine,3%,45%,Flyball: RF
b1,0-0,1,1--,"6,(3-2) BBCSBX",,BOS,Trot Nixon,Tom Glavine,-3%,41%,Single to LF (Line Drive); Offerman to 2B
