Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"6,(2-2) CFBBFX",,SEA,Ichiro Suzuki,John Burkett,-6%,44%,Single to 3B (Ground Ball); Suzuki to 2B/Adv on E5 (throw to 1B)
t1,0-0,0,-2-,"1,(0-0) X",O,SEA,Jeff Cirillo,John Burkett,2%,46%,Bunt Groundout: 1B unassisted/Sacrifice; Suzuki to 3B
t1,0-0,1,--3,"4,(2-1) BFBX",O,SEA,Ruben Sierra,John Burkett,5%,51%,Popfly: 1B
t1,0-0,2,--3,"6,(3-2) BCBBCC",O,SEA,Bret Boone,John Burkett,4%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 1 error, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Johnny Damon,Freddy Garcia,3%,58%,Single to RF (Line Drive)
b1,0-0,0,1--,"4,(2-1) BSBX",,BOS,Jose Offerman,Freddy Garcia,9%,68%,Double to RF (Ground Ball thru Deep 1B); Damon to 3B
b1,0-0,0,-23,"3,(1-1) BFX",O,BOS,Nomar Garciaparra,Freddy Garcia,-5%,63%,Popfly: 2B
b1,0-0,1,-23,"5,(2-2) BFSBB",R,BOS,Brian Daubach,Freddy Garcia,5%,68%,Wild Pitch; Damon Scores; Offerman to 3B
b1,1-0,1,--3,"6,(3-2) BFSBBS",O,BOS,Brian Daubach,Freddy Garcia,-5%,63%,Strikeout Swinging
b1,1-0,2,--3,"2,(0-1) CX",O,BOS,Shea Hillenbrand,Freddy Garcia,-3%,60%,Groundout: 3B-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 1."
