Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jacque Jones LF,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.318,0.333,0.43,0.763,15.0,9.0,-0.042,0.61,0.026,-0.068,-0.03%,0.61,0.0,2.0,0.0,
Cristian Guzman SS,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.27,0.311,0.39,0.701,18.0,11.0,-0.038,0.72,0.054,-0.092,-0.02%,0.72,0.1,0.0,4.0,CS
Corey Koskie 3B,3.0,1.0,0.0,0.0,2.0,1.0,5.0,0.258,0.374,0.472,0.846,18.0,7.0,-0.078,1.01,0.027,-0.105,-0.05%,1.01,-1.1,2.0,1.0,
Matt LeCroy C,5.0,2.0,2.0,3.0,0.0,0.0,5.0,0.295,0.338,0.492,0.83,17.0,11.0,0.406,0.82,0.449,-0.042,0.24%,0.82,1.9,2.0,0.0,2·HR
Tom Prince C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.65,,,,,,,,,,1.0,0.0,
Torii Hunter CF,5.0,1.0,3.0,0.0,0.0,1.0,5.0,0.238,0.319,0.416,0.735,12.0,9.0,0.106,0.78,0.138,-0.032,0.06%,0.78,0.8,2.0,0.0,
Bobby Kielty DH,4.0,3.0,1.0,0.0,1.0,1.0,5.0,0.316,0.418,0.553,0.97,18.0,9.0,0.012,1.19,0.077,-0.065,0.01%,1.19,0.1,,,
Todd Sears 1B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.273,0.385,0.455,0.839,13.0,6.0,0.045,0.84,0.061,-0.016,0.03%,0.84,0.2,5.0,1.0,
Michael Cuddyer PH-1B,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.215,0.292,0.369,0.661,7.0,7.0,0.229,1.95,0.234,-0.005,0.14%,1.94,0.7,3.0,0.0,GDP
Dustan Mohr RF,3.0,2.0,2.0,4.0,1.0,0.0,4.0,0.178,0.196,0.422,0.618,17.0,8.0,0.207,1.48,0.207,0.0,0.12%,1.47,2.9,7.0,0.0,HR
Chris Gomez 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.333,0.353,0.394,0.747,8.0,8.0,-0.061,0.87,0.05,-0.111,-0.04%,0.87,0.2,2.0,2.0,"2B,GDP"
,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lohse P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
LaTroy Hawkins P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
J.C. Romero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Johan Santana P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Rincon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,11.0,15.0,11.0,4.0,6.0,43.0,0.385,0.442,0.641,1.083,143.0,85.0,0.786,0.96,1.323,-0.536,0.47%,0.96,5.8,27.0,9.0,
