Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Wilton Guerrero RF,5.0,0.0,1.0,1.0,0.0,3.0,5.0,0.258,0.299,0.297,0.596,18.0,13.0,0.023,0.9,0.103,-0.08,0.01%,0.53,-0.2,3.0,0.0,
Mike Mordecai 3B,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.301,0.351,0.515,0.866,14.0,10.0,0.012,0.86,0.069,-0.057,0.00%,0.51,-0.2,2.0,1.0,
Jose Vidro 2B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.362,0.402,0.589,0.991,17.0,11.0,-0.028,1.23,0.06,-0.088,-0.01%,0.72,-0.3,2.0,0.0,
Vladimir Guerrero DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.36,0.426,0.689,1.114,13.0,7.0,-0.155,1.34,0.0,-0.155,-0.06%,0.79,-1.4,,,
Lee Stevens 1B,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.263,0.349,0.503,0.852,21.0,11.0,-0.004,1.26,0.064,-0.068,-0.00%,0.74,-0.0,4.0,0.0,
Chris Widger C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.221,0.303,0.433,0.736,11.0,7.0,-0.148,1.41,0.0,-0.148,-0.05%,0.83,-1.3,7.0,0.0,
Fernando Seguignol LF,3.0,1.0,1.0,1.0,0.0,2.0,3.0,0.346,0.346,0.615,0.962,11.0,7.0,0.049,1.11,0.106,-0.057,0.02%,0.66,0.5,1.0,0.0,HR
Peter Bergeron CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.248,0.315,0.343,0.659,6.0,3.0,-0.017,0.6,0.0,-0.017,-0.01%,0.35,-0.1,0.0,0.0,
Terry Jones CF-LF,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.24,0.288,0.333,0.621,16.0,9.0,0.207,0.96,0.234,-0.027,0.07%,0.56,1.9,4.0,0.0,2B
Tomas de la Rosa SS,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,-0.09,1.35,0.0,-0.09,-0.03%,0.79,-0.8,1.0,3.0,SH
Andy Tracy PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.143,0.222,0.265,0.488,8.0,5.0,-0.022,0.82,0.0,-0.022,-0.01%,0.48,-0.5,,,
,,,,,,,,,,,,,,,,,,,,,,,
Julio Santana P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Telford P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steve Kline P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Forster P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Strickland P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,7.0,3.0,3.0,12.0,38.0,0.206,0.27,0.324,0.594,145.0,91.0,-0.173,1.11,0.636,-0.809,-0.06%,0.65,-2.5,24.0,4.0,
