Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"3,(1-1) FBX",O,NYY,Derek Jeter,Frank Castillo,-2%,48%,Groundout: SS-1B
t1,0-0,1,---,"5,(2-2) BBFFX",O,NYY,Paul O'Neill,Frank Castillo,-2%,46%,Groundout: 2B-1B
t1,0-0,2,---,"2,(0-1) CX",O,NYY,Bernie Williams,Frank Castillo,-1%,45%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Roger Clemens facing 1-2-3"
b1,0-0,0,---,"3,(1-1) BCX",O,BOS,Trot Nixon,Roger Clemens,2%,47%,Groundout: 2B-1B
b1,0-0,1,---,"4,(2-1) CBBX",O,BOS,Chris Stynes,Roger Clemens,2%,49%,Groundout: SS-1B
b1,0-0,2,---,"5,(2-2) BBFFX",O,BOS,Carl Everett,Roger Clemens,1%,50%,Groundout: P-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Frank Castillo facing 4-5-6"
t2,0-0,0,---,"2,(1-0) BX",O,NYY,Tino Martinez,Frank Castillo,-2%,48%,Foul Popfly: 1B (1B into Foul Terr.)
t2,0-0,1,---,"3,(1-1) CBX",O,NYY,David Justice,Frank Castillo,-2%,46%,Flyball: RF
t2,0-0,2,---,"5,(2-2) CBBCX",,NYY,Jorge Posada,Frank Castillo,1%,47%,Single to CF (Line Drive)
t2,0-0,2,1--,"4,(1-2) CBSB",,NYY,Nick Johnson,Frank Castillo,1%,48%,Posada Steals 2B
t2,0-0,2,-2-,"5,(2-2) CBSBC",O,NYY,Nick Johnson,Frank Castillo,-3%,45%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
